/CK (x=0.7) X,/CK (x=0.7) Y,/D (x=0.7) X,/D (x=0.7) Y,/QD (x=0.7) X,/QD (x=0.7) Y
1.885290472991574e-07,0,1.885290472991574e-07,0,1.885290472991574e-07,0.001758705972578187
1.885323342589591e-07,0,1.885323342589591e-07,0,1.885323342589591e-07,0.001300031724451889
1.885380283446433e-07,0,1.885380283446433e-07,0,1.885380283446433e-07,0.0007208963862670252
1.885446179063755e-07,0,1.885446179063755e-07,0,1.885446179063755e-07,0.0003520666954900527
1.88551784873858e-07,0,1.88551784873858e-07,0,1.88551784873858e-07,0.0001821592305469695
1.885592937306782e-07,0,1.885592937306782e-07,0,1.885592937306782e-07,0.0001109406111847821
1.885680717844826e-07,0,1.885680717844826e-07,0,1.885680717844826e-07,-1.610501753480533e-05
1.885790313285931e-07,0,1.885790313285931e-07,0,1.885790313285931e-07,-0.0004557338300758101
1.885885936756913e-07,0,1.885885936756913e-07,0,1.885885936756913e-07,-0.0009287077634632122
1.885972689928348e-07,0,1.885972689928348e-07,0,1.885972689928348e-07,-0.001155030824306141
1.886065112078806e-07,0,1.886065112078806e-07,0,1.886065112078806e-07,-0.000968342987252461
1.886163646886334e-07,0,1.886163646886334e-07,0,1.886163646886334e-07,-0.000467837667364939
1.886277305644504e-07,0,1.886277305644504e-07,0,1.886277305644504e-07,0.0001238331358715453
1.886401866420252e-07,0,1.886401866420252e-07,0,1.886401866420252e-07,0.0003337275287234673
1.886581207796823e-07,0,1.886581207796823e-07,0,1.886581207796823e-07,0.000176674698252702
1.88675265781487e-07,0,1.88675265781487e-07,0,1.88675265781487e-07,3.702619507937444e-05
1.886924702206995e-07,0,1.886924702206995e-07,0,1.886924702206995e-07,1.148750340912619e-05
1.887130034181537e-07,0,1.887130034181537e-07,0,1.887130034181537e-07,4.083579515834381e-06
1.887422152407967e-07,0,1.887422152407967e-07,0,1.887422152407967e-07,3.884174748020861e-07
1.887877751237262e-07,0,1.887877751237262e-07,0,1.887877751237262e-07,2.78851082305847e-07
1.888617864460867e-07,0,1.888617864460867e-07,0,1.888617864460867e-07,3.147631384744265e-08
1.889308932230433e-07,0,1.889308932230433e-07,0,1.889308932230433e-07,-1.238581694694748e-08
1.89e-07,0,1.89e-07,0,1.89e-07,7.629888159771686e-08
1.890000390625e-07,0.002734374999264842,1.890000390625e-07,0,1.890000390625e-07,1.538282859971422e-05
1.890001171875e-07,0.008203124999647411,1.890001171875e-07,0,1.890001171875e-07,5.456311021930744e-05
1.890002734375e-07,0.01914062500041255,1.890002734375e-07,0,1.890002734375e-07,0.0001555695559163635
1.890004517108034e-07,0.0316197562400192,1.890004517108034e-07,0,1.890004517108034e-07,0.0002501369656207542
1.890007166801025e-07,0.05016760717614016,1.890007166801025e-07,0,1.890007166801025e-07,0.0003783967395665491
1.890012144651597e-07,0.08501256117947861,1.890012144651597e-07,0,1.890012144651597e-07,0.0005742373646035175
1.890020307963719e-07,0.1421557460366118,1.890020307963719e-07,0,1.890020307963719e-07,0.0007953293009467432
1.890035145133177e-07,0.2460159322420687,1.890035145133177e-07,0,1.890035145133177e-07,0.0009602490837741546
1.890062158953409e-07,0.4351126738599724,1.890062158953409e-07,0,1.890062158953409e-07,0.0008285839682933708
1.890083988488296e-07,0.58791941806971,1.890083988488296e-07,0,1.890083988488296e-07,0.0005396582053593272
1.8901e-07,0.6999999999998673,1.8901e-07,0,1.8901e-07,0.0003298305016954193
1.890101562299665e-07,0.7,1.890101562299665e-07,0,1.890101562299665e-07,0.0002095560587664029
1.890104686898994e-07,0.7,1.890104686898994e-07,0,1.890104686898994e-07,-3.380244018342234e-05
1.890105875174411e-07,0.7,1.890105875174411e-07,0,1.890105875174411e-07,-0.0001297201966792395
1.890108251725245e-07,0.7,1.890108251725245e-07,0,1.890108251725245e-07,-0.0003029392694926736
1.890113004826914e-07,0.7,1.890113004826914e-07,0,1.890113004826914e-07,-0.000593308153644572
1.890121180420267e-07,0.7,1.890121180420267e-07,0,1.890121180420267e-07,-0.0009386668929950307
1.890137531606973e-07,0.7,1.890137531606973e-07,0,1.890137531606973e-07,-0.001206794306725888
1.890144372969629e-07,0.7,1.890144372969629e-07,0,1.890144372969629e-07,-0.001193824587406187
1.890158055694942e-07,0.7,1.890158055694942e-07,0,1.890158055694942e-07,-0.001087935462440171
1.890185421145567e-07,0.7,1.890185421145567e-07,0,1.890185421145567e-07,-0.0007403880563932211
1.890230749110316e-07,0.7,1.890230749110316e-07,0,1.890230749110316e-07,-0.000209985881362686
1.890282915473181e-07,0.7,1.890282915473181e-07,0,1.890282915473181e-07,8.138312835097007e-05
1.890348858662353e-07,0.7,1.890348858662353e-07,0,1.890348858662353e-07,0.0001449654012365409
1.890432812203046e-07,0.7,1.890432812203046e-07,0,1.890432812203046e-07,9.302779321203494e-05
1.890541583411834e-07,0.7,1.890541583411834e-07,0,1.890541583411834e-07,3.954601769822555e-05
1.890672095410432e-07,0.7,1.890672095410432e-07,0,1.890672095410432e-07,1.218933450586154e-05
1.890815793258511e-07,0.7,1.890815793258511e-07,0,1.890815793258511e-07,2.076670638168434e-06
1.890921811769277e-07,0.7,1.890921811769277e-07,0,1.890921811769277e-07,7.539074482942515e-07
1.891020343040328e-07,0.7,1.891020343040328e-07,0,1.891020343040328e-07,4.404022219287527e-07
1.891060496286276e-07,0.7,1.891060496286276e-07,0,1.891060496286276e-07,9.35911613027577e-08
1.891128810416882e-07,0.7,1.891128810416882e-07,0,1.891128810416882e-07,-1.305681581357452e-06
1.891182289478982e-07,0.7,1.891182289478982e-07,0,1.891182289478982e-07,-1.185891862469475e-06
1.891275860320547e-07,0.7,1.891275860320547e-07,0,1.891275860320547e-07,-1.354844108743136e-06
1.891342989742778e-07,0.7,1.891342989742778e-07,0,1.891342989742778e-07,-7.089230819316947e-07
1.891434618385939e-07,0.7,1.891434618385939e-07,0,1.891434618385939e-07,-9.819405669253567e-07
1.891553139236929e-07,0.7,1.891553139236929e-07,0,1.891553139236929e-07,-5.525955097886195e-07
1.891750481110546e-07,0.7,1.891750481110546e-07,0,1.891750481110546e-07,-7.241855646451239e-07
1.891977483204283e-07,0.7,1.891977483204283e-07,0,1.891977483204283e-07,5.53984825081823e-09
1.892281219261339e-07,0.7,1.892281219261339e-07,0,1.892281219261339e-07,-1.90753147790404e-07
1.892702393764264e-07,0.7,1.892702393764264e-07,0,1.892702393764264e-07,2.363927130943878e-07
1.893466867673721e-07,0.7,1.893466867673721e-07,0,1.893466867673721e-07,-1.61120867075519e-07
1.894283433836861e-07,0.7,1.894283433836861e-07,0,1.894283433836861e-07,2.342694534688501e-07
1.8951e-07,0.7,1.8951e-07,0,1.8951e-07,-1.603553115848927e-07
1.8951015625e-07,0.6890624999985907,1.8951015625e-07,0,1.8951015625e-07,-0.0001015357372532273
1.8951046875e-07,0.6671875000007661,1.8951046875e-07,0,1.8951046875e-07,-0.00035087073119395
1.89510625e-07,0.6562500000018539,1.89510625e-07,0,1.89510625e-07,-0.0004565426027427198
1.895109374999999e-07,0.6343750000040294,1.895109374999999e-07,0,1.895109374999999e-07,-0.0006421908219241079
1.895115624999999e-07,0.5906250000083804,1.895115624999999e-07,0,1.895115624999999e-07,-0.0009324936648349045
1.8951258207507e-07,0.5192547450985596,1.8951258207507e-07,0,1.8951258207507e-07,-0.001209744315464617
1.895146212252103e-07,0.3765142352789183,1.895146212252103e-07,0,1.895146212252103e-07,-0.001307522092799646
1.895173106126052e-07,0.1882571176378137,1.895173106126052e-07,0,1.895173106126052e-07,-0.0009095852304693366
1.895186553063026e-07,0.09412855881726145,1.895186553063026e-07,0,1.895186553063026e-07,-0.0005343813243111887
1.8952e-07,0,1.8952e-07,0,1.8952e-07,0.0001099593736495435
1.895201129297831e-07,0,1.895201129297831e-07,0,1.895201129297831e-07,0.0002252538704586277
1.895203387893491e-07,0,1.895203387893491e-07,0,1.895203387893491e-07,0.0004594382402178931
1.895207567388763e-07,0,1.895207567388763e-07,0,1.895207567388763e-07,0.0008394048037741039
1.895211755047067e-07,0,1.895211755047067e-07,0,1.895211755047067e-07,0.001147987977368886
1.895213799352862e-07,0,1.895213799352862e-07,0,1.895213799352862e-07,0.001277984233505345
1.895217887964451e-07,0,1.895217887964451e-07,0,1.895217887964451e-07,0.001518352706690378
1.895226065187631e-07,0,1.895226065187631e-07,0,1.895226065187631e-07,0.001903148874796973
1.895228950605681e-07,0,1.895228950605681e-07,0,1.895228950605681e-07,0.001992542044366387
1.895234721441782e-07,0,1.895234721441782e-07,0,1.895234721441782e-07,0.002120910994428274
1.895246263113983e-07,0,1.895246263113983e-07,0,1.895246263113983e-07,0.002218325087656529
1.895265813604952e-07,0,1.895265813604952e-07,0,1.895265813604952e-07,0.002106293099441262
1.895274129719572e-07,0,1.895274129719572e-07,0,1.895274129719572e-07,0.001996608053696944
1.895290761948813e-07,0,1.895290761948813e-07,0,1.895290761948813e-07,0.001754462201106661
1.895324026407295e-07,0,1.895324026407295e-07,0,1.895324026407295e-07,0.001291425089017482
1.895381053505578e-07,0,1.895381053505578e-07,0,1.895381053505578e-07,0.0007148816188220958
1.895447149299569e-07,0,1.895447149299569e-07,0,1.895447149299569e-07,0.0003484230393668013
1.895518907725703e-07,0,1.895518907725703e-07,0,1.895518907725703e-07,0.0001807534797673318
1.895594058538663e-07,0,1.895594058538663e-07,0,1.895594058538663e-07,0.0001099986879148161
1.895682173044794e-07,0,1.895682173044794e-07,0,1.895682173044794e-07,-1.959790767020056e-05
1.895791811391344e-07,0,1.895791811391344e-07,0,1.895791811391344e-07,-0.0004635295334173831
1.8958873605368e-07,0,1.8958873605368e-07,0,1.8958873605368e-07,-0.0009349152980481817
1.895973006372982e-07,0,1.895973006372982e-07,0,1.895973006372982e-07,-0.001155229043847432
1.896065112575665e-07,0,1.896065112575665e-07,0,1.896065112575665e-07,-0.0009678881477149992
1.896163862934084e-07,0,1.896163862934084e-07,0,1.896163862934084e-07,-0.0004661845382072367
1.896277661817824e-07,0,1.896277661817824e-07,0,1.896277661817824e-07,0.0001253578021009825
1.89640232096409e-07,0,1.89640232096409e-07,0,1.89640232096409e-07,0.0003338395443192163
1.896581663698227e-07,0,1.896581663698227e-07,0,1.896581663698227e-07,0.0001760329353697494
1.896752986423957e-07,0,1.896752986423957e-07,0,1.896752986423957e-07,3.693949518850742e-05
1.896925093308686e-07,0,1.896925093308686e-07,0,1.896925093308686e-07,1.14931418595308e-05
1.89713057366053e-07,0,1.89713057366053e-07,0,1.89713057366053e-07,4.055320962705094e-06
1.897423006427499e-07,0,1.897423006427499e-07,0,1.897423006427499e-07,3.941773569868102e-07
1.897879092022212e-07,0,1.897879092022212e-07,0,1.897879092022212e-07,2.740870662457246e-07
1.898620152627628e-07,0,1.898620152627628e-07,0,1.898620152627628e-07,3.582818149488223e-08
1.899310076313814e-07,0,1.899310076313814e-07,0,1.899310076313814e-07,-1.488805576663161e-08
1.9e-07,6.948317145445431e-13,1.9e-07,0,1.9e-07,7.953155627681905e-08
1.900000390625e-07,0.002734375000886116,1.900000390625e-07,0,1.900000390625e-07,1.538624179304788e-05
1.900001171875e-07,0.008203125001268683,1.900001171875e-07,0,1.900001171875e-07,5.45664346632254e-05
1.900002734375e-07,0.01914062500203382,1.900002734375e-07,0,1.900002734375e-07,0.0001555728383491869
1.900004517192941e-07,0.03162035058586602,1.900004517192941e-07,0,1.900004517192941e-07,0.0002501446024866599
1.900007166896959e-07,0.05016827871501114,1.900007166896959e-07,0,1.900007166896959e-07,0.0003784041282735481
1.90001214485146e-07,0.0850139602219778,1.90001214485146e-07,0,1.90001214485146e-07,0.0005742470315086509
1.9000203083624e-07,0.1421585368010948,1.9000203083624e-07,0,1.9000203083624e-07,0.0007953395409543496
1.900035145619312e-07,0.2460193351866442,1.900035145619312e-07,0,1.900035145619312e-07,0.0009602510845519285
1.900062159666223e-07,0.4351176635611618,1.900062159666223e-07,0,1.900062159666223e-07,0.0008285762095868028
1.900083988432884e-07,0.5879190301866221,1.900083988432884e-07,0,1.900083988432884e-07,0.0005396817798516179
1.9001e-07,0.7,1.9001e-07,0,1.9001e-07,0.000329842363659466
1.90010156229751e-07,0.7,1.90010156229751e-07,0,1.90010156229751e-07,0.0002095674337833551
1.900104686892531e-07,0.7,1.900104686892531e-07,0,1.900104686892531e-07,-3.37904919309357e-05
1.900105875181529e-07,0.7,1.900105875181529e-07,0,1.900105875181529e-07,-0.0001297100467898415
1.900108251759525e-07,0.7,1.900108251759525e-07,0,1.900108251759525e-07,-0.0003029324780934149
1.900113004915517e-07,0.7,1.900113004915517e-07,0,1.900113004915517e-07,-0.0005933073740275703
1.900121180604259e-07,0.7,1.900121180604259e-07,0,1.900121180604259e-07,-0.0009386745351267692
1.900137531981742e-07,0.7,1.900137531981742e-07,0,1.900137531981742e-07,-0.001206811218461952
1.900144373357645e-07,0.7,1.900144373357645e-07,0,1.900144373357645e-07,-0.001193843838319544
1.900158056109452e-07,0.7,1.900158056109452e-07,0,1.900158056109452e-07,-0.001087958235078199
1.900185421613065e-07,0.7,1.900185421613065e-07,0,1.900185421613065e-07,-0.0007404108232679316
1.900230750051671e-07,0.7,1.900230750051671e-07,0,1.900230750051671e-07,-0.0002099910810639833
1.900282917244058e-07,0.7,1.900282917244058e-07,0,1.900282917244058e-07,8.13949602003192e-05
1.900348861987016e-07,0.7,1.900348861987016e-07,0,1.900348861987016e-07,0.0001449807492476213
1.900432815375696e-07,0.7,1.900432815375696e-07,0,1.900432815375696e-07,9.303597849477908e-05
1.900540736211765e-07,0.7,1.900540736211765e-07,0,1.900540736211765e-07,3.985278041158773e-05
1.900670515659524e-07,0.7,1.900670515659524e-07,0,1.900670515659524e-07,1.240875635184248e-05
1.90081426649622e-07,0.7,1.90081426649622e-07,0,1.90081426649622e-07,2.134957930573993e-06
1.900920450015925e-07,0.7,1.900920450015925e-07,0,1.900920450015925e-07,7.506927010973037e-07
1.901018883751663e-07,0.7,1.901018883751663e-07,0,1.901018883751663e-07,4.483291563505134e-07
1.90106145175588e-07,0.7,1.90106145175588e-07,0,1.90106145175588e-07,6.550716794465395e-08
1.901129717477533e-07,0.7,1.901129717477533e-07,0,1.901129717477533e-07,-1.316307275039931e-06
1.901183547350794e-07,0.7,1.901183547350794e-07,0,1.901183547350794e-07,-1.186788400038791e-06
1.901277958238333e-07,0.7,1.901277958238333e-07,0,1.901277958238333e-07,-1.345515794740801e-06
1.901345232821961e-07,0.7,1.901345232821961e-07,0,1.901345232821961e-07,-7.016615602047486e-07
1.901437574254422e-07,0.7,1.901437574254422e-07,0,1.901437574254422e-07,-9.799878621148826e-07
1.901557082714365e-07,0.7,1.901557082714365e-07,0,1.901557082714365e-07,-5.493210635344772e-07
1.901754923299662e-07,0.7,1.901754923299662e-07,0,1.901754923299662e-07,-7.170127998471355e-07
1.901983124902668e-07,0.7,1.901983124902668e-07,0,1.901983124902668e-07,1.267560304326397e-08
1.902289020691674e-07,0.7,1.902289020691674e-07,0,1.902289020691674e-07,-1.891325476932274e-07
1.902714695621297e-07,0.7,1.902714695621297e-07,0,1.902714695621297e-07,2.368329872128141e-07
1.903490136704884e-07,0.7,1.903490136704884e-07,0,1.903490136704884e-07,-1.6152918082845e-07
1.904295068352442e-07,0.7,1.904295068352442e-07,0,1.904295068352442e-07,2.346898084466915e-07
1.9051e-07,0.7,1.9051e-07,0,1.9051e-07,-1.607362042444934e-07
1.9051015625e-07,0.6890624999969693,1.9051015625e-07,0,1.9051015625e-07,-0.0001015325295230688
1.905104687500001e-07,0.6671874999954391,1.905104687500001e-07,0,1.905104687500001e-07,-0.0003508658732864735
1.905106250000001e-07,0.6562499999946739,1.905106250000001e-07,0,1.905106250000001e-07,-0.0004565373767093943
1.905109375000001e-07,0.6343749999931437,1.905109375000001e-07,0,1.905109375000001e-07,-0.0006421847833650065
1.905115625000001e-07,0.5906249999900831,1.905115625000001e-07,0,1.905115625000001e-07,-0.0009324865966378698
1.905125820721633e-07,0.519254948565899,1.905125820721633e-07,0,1.905125820721633e-07,-0.001209736119839804
1.905146212164897e-07,0.3765148457175309,1.905146212164897e-07,0,1.905146212164897e-07,-0.001307517095909208
1.905173106082449e-07,0.1882574228563094,1.905173106082449e-07,0,1.905173106082449e-07,-0.0009095828514043516
1.905186553041225e-07,0.09412871142662504,1.905186553041225e-07,0,1.905186553041225e-07,-0.000534379610062859
1.9052e-07,0,1.9052e-07,0,1.9052e-07,0.0001099606089291138
1.905201129308732e-07,0,1.905201129308732e-07,0,1.905201129308732e-07,0.0002252561438520128
1.905203387926195e-07,0,1.905203387926195e-07,0,1.905203387926195e-07,0.0004594424378746391
1.905207567464737e-07,0,1.905207567464737e-07,0,1.905207567464737e-07,0.0008394117513406653
1.905211755042177e-07,0,1.905211755042177e-07,0,1.905211755042177e-07,0.001147988189721783
1.905213799219458e-07,0,1.905213799219458e-07,0,1.905213799219458e-07,0.001277976723774966
1.905217887574021e-07,0,1.905217887574021e-07,0,1.905217887574021e-07,0.001518329436455294
1.905226064283145e-07,0,1.905226064283145e-07,0,1.905226064283145e-07,0.001903116593188844
1.905228949417482e-07,0,1.905228949417482e-07,0,1.905228949417482e-07,0.001992508292132278
1.905234719686157e-07,0,1.905234719686157e-07,0,1.905234719686157e-07,0.002120881582861283
1.905246260223505e-07,0,1.905246260223505e-07,0,1.905246260223505e-07,0.002218322100808869
1.905265809321313e-07,0,1.905265809321313e-07,0,1.905265809321313e-07,0.002106343575197042
1.905274199012165e-07,0,1.905274199012165e-07,0,1.905274199012165e-07,0.001995653406177706
1.905290978393869e-07,0,1.905290978393869e-07,0,1.905290978393869e-07,0.00175128742921113
1.905324537157279e-07,0,1.905324537157279e-07,0,1.905324537157279e-07,0.001285021535529142
1.905381629516618e-07,0,1.905381629516618e-07,0,1.905381629516618e-07,0.000710433490858659
1.905447876966578e-07,0,1.905447876966578e-07,0,1.905447876966578e-07,0.000345724688828671
1.905519704548173e-07,0,1.905519704548173e-07,0,1.905519704548173e-07,0.0001797152606355278
1.905594902713933e-07,0,1.905594902713933e-07,0,1.905594902713933e-07,0.0001092903417861297
1.905683272091912e-07,0,1.905683272091912e-07,0,1.905683272091912e-07,-2.226251878314973e-05
1.905792932952264e-07,0,1.905792932952264e-07,0,1.905792932952264e-07,-0.0004693592104273993
1.905888434480056e-07,0,1.905888434480056e-07,0,1.905888434480056e-07,-0.000939530915403763
1.905973961731712e-07,0,1.905973961731712e-07,0,1.905973961731712e-07,-0.001155865905187561
1.906065839347528e-07,0,1.906065839347528e-07,0,1.906065839347528e-07,-0.0009646918765956788
1.906164873798162e-07,0,1.906164873798162e-07,0,1.906164873798162e-07,-0.0004601606306615646
1.90627876424432e-07,0,1.90627876424432e-07,0,1.90627876424432e-07,0.0001294804347437123
1.906403660758794e-07,0,1.906403660758794e-07,0,1.906403660758794e-07,0.0003339441225854894
1.906582811929304e-07,0,1.906582811929304e-07,0,1.906582811929304e-07,0.0001744658449060619
1.906753708033249e-07,0,1.906753708033249e-07,0,1.906753708033249e-07,3.684952841763036e-05
1.906925948935872e-07,0,1.906925948935872e-07,0,1.906925948935872e-07,1.152098831813506e-05
1.907131791501427e-07,0,1.907131791501427e-07,0,1.907131791501427e-07,3.99392891602095e-06
1.907424902419358e-07,0,1.907424902419358e-07,0,1.907424902419358e-07,4.070416772330445e-07
1.907881909826633e-07,0,1.907881909826633e-07,0,1.907881909826633e-07,2.631098615036932e-07
1.90862483793266e-07,0,1.90862483793266e-07,0,1.90862483793266e-07,4.480829182755751e-08
1.90931241896633e-07,0,1.90931241896633e-07,0,1.90931241896633e-07,-2.027539686532984e-08
1.91e-07,3.474158572722716e-13,1.91e-07,0,1.91e-07,8.533552459866855e-08
1.910000390625e-07,0.0027343750005387,1.910000390625e-07,0,1.910000390625e-07,1.539257524652838e-05
1.910001171875e-07,0.008203125000921269,1.910001171875e-07,0,1.910001171875e-07,5.457263543442484e-05
1.910002734375e-07,0.01914062500168641,1.910002734375e-07,0,1.910002734375e-07,0.0001555788098007338
1.910004517311188e-07,0.03162117831908486,1.910004517311188e-07,0,1.910004517311188e-07,0.0002501566035972728
1.910007167039028e-07,0.05016927319487127,1.910007167039028e-07,0,1.910007167039028e-07,0.0003784160452546275
1.91001214513735e-07,0.08501596145184712,1.91001214513735e-07,0,1.91001214513735e-07,0.0005742618287263618
1.910020308909301e-07,0.1421623651104128,1.910020308909301e-07,0,1.910020308909301e-07,0.0007953545640998612
1.910035146325585e-07,0.2460242790973813,1.910035146325585e-07,0,1.910035146325585e-07,0.0009602550738219359
1.910062160731402e-07,0.4351251198166191,1.910062160731402e-07,0,1.910062160731402e-07,0.0008285651555313223
1.910083988750022e-07,0.5879212501513681,1.910083988750022e-07,0,1.910083988750022e-07,0.0005396977047230575
1.9101e-07,0.7,1.9101e-07,0,1.9101e-07,0.0003296612524592244
1.91010156279094e-07,0.7,1.91010156279094e-07,0,1.91010156279094e-07,0.0002093526681535089
1.910104688372819e-07,0.7,1.910104688372819e-07,0,1.910104688372819e-07,-3.409159381661084e-05
1.910105876684549e-07,0.7,1.910105876684549e-07,0,1.910105876684549e-07,-0.0001299964847812834
1.910108253308009e-07,0.7,1.910108253308009e-07,0,1.910108253308009e-07,-0.000303192926238152
1.910113006554929e-07,0.7,1.910113006554929e-07,0,1.910113006554929e-07,-0.0005935168051140987
1.910121187072923e-07,0.7,1.910121187072923e-07,0,1.910121187072923e-07,-0.00093896195216679
1.910137548108911e-07,0.7,1.910137548108911e-07,0,1.910137548108911e-07,-0.001206864932812024
1.910144391054496e-07,0.7,1.910144391054496e-07,0,1.910144391054496e-07,-0.001193785126200555
1.910158076945668e-07,0.7,1.910158076945668e-07,0,1.910158076945668e-07,-0.001087722485979428
1.91018544872801e-07,0.7,1.91018544872801e-07,0,1.91018544872801e-07,-0.0007399992459550488
1.910230781103004e-07,0.7,1.910230781103004e-07,0,1.910230781103004e-07,-0.0002096784633785088
1.910282959237501e-07,0.7,1.910282959237501e-07,0,1.910282959237501e-07,8.152320959534054e-05
1.910348917830953e-07,0.7,1.910348917830953e-07,0,1.910348917830953e-07,0.0001449794973356417
1.910432891402176e-07,0.7,1.910432891402176e-07,0,1.910432891402176e-07,9.298845981268529e-05
1.910540160685246e-07,0.7,1.910540160685246e-07,0,1.910540160685246e-07,4.006261591824843e-05
1.910669397371297e-07,0.7,1.910669397371297e-07,0,1.910669397371297e-07,1.256635058151623e-05
1.910813178151765e-07,0.7,1.910813178151765e-07,0,1.910813178151765e-07,2.176893335990031e-06
1.910919475751214e-07,0.7,1.910919475751214e-07,0,1.910919475751214e-07,7.473953836990075e-07
1.911017842978794e-07,0.7,1.911017842978794e-07,0,1.911017842978794e-07,4.534776410955331e-07
1.911062522412483e-07,0.7,1.911062522412483e-07,0,1.911062522412483e-07,3.891003846910146e-08
1.911130694048401e-07,0.7,1.911130694048401e-07,0,1.911130694048401e-07,-1.326334112105957e-06
1.911184852998703e-07,0.7,1.911184852998703e-07,0,1.911184852998703e-07,-1.187667961242991e-06
1.911279423199532e-07,0.7,1.911279423199532e-07,0,1.911279423199532e-07,-1.338369405764247e-06
1.911346820087068e-07,0.7,1.911346820087068e-07,0,1.911346820087068e-07,-6.963872672303304e-07
1.911439723552158e-07,0.7,1.911439723552158e-07,0,1.911439723552158e-07,-9.787127373383011e-07
1.911560117740435e-07,0.7,1.911560117740435e-07,0,1.911560117740435e-07,-5.467073042299967e-07
1.911758387626498e-07,0.7,1.911758387626498e-07,0,1.911758387626498e-07,-7.112861061400824e-07
1.911987529675709e-07,0.7,1.911987529675709e-07,0,1.911987529675709e-07,1.811160398617899e-08
1.912295048784774e-07,0.7,1.912295048784774e-07,0,1.912295048784774e-07,-1.878415073067474e-07
1.91272422799908e-07,0.7,1.91272422799908e-07,0,1.91272422799908e-07,2.371519356280587e-07
1.913508315839973e-07,0.7,1.913508315839973e-07,0,1.913508315839973e-07,-1.617417913817152e-07
1.914304157919987e-07,0.7,1.914304157919987e-07,0,1.914304157919987e-07,2.350073322901771e-07
1.9151e-07,0.7,1.9151e-07,0,1.9151e-07,-1.609311529741862e-07
1.9151015625e-07,0.6890624999991697,1.9151015625e-07,0,1.9151015625e-07,-0.0001015298805187292
1.9151046875e-07,0.6671875000013452,1.9151046875e-07,0,1.9151046875e-07,-0.0003508618760739773
1.91510625e-07,0.6562500000024329,1.91510625e-07,0,1.91510625e-07,-0.0004565330617893841
1.915109374999999e-07,0.6343750000046084,1.915109374999999e-07,0,1.915109374999999e-07,-0.0006421798072349724
1.915115624999999e-07,0.5906250000089595,1.915115624999999e-07,0,1.915115624999999e-07,-0.0009324807789967075
1.915125820429772e-07,0.5192569915938334,1.915125820429772e-07,0,1.915125820429772e-07,-0.001209724503306936
1.915146211289319e-07,0.3765209747635813,1.915146211289319e-07,0,1.915146211289319e-07,-0.001307516868583883
1.91517310564466e-07,0.1882604873813611,1.91517310564466e-07,0,1.91517310564466e-07,-0.0009095904712985497
1.91518655282233e-07,0.09413024368839817,1.91518655282233e-07,0,1.91518655282233e-07,-0.0005343856341490088
1.9152e-07,0,1.9152e-07,0,1.9152e-07,0.0001099617158960542
1.915201129325759e-07,0,1.915201129325759e-07,0,1.915201129325759e-07,0.0002252589088512166
1.915203387977277e-07,0,1.915203387977277e-07,0,1.915203387977277e-07,0.000459448258778405
1.915207567592004e-07,0,1.915207567592004e-07,0,1.915207567592004e-07,0.0008394226578560826
1.915211755141517e-07,0,1.915211755141517e-07,0,1.915211755141517e-07,0.00114799508245219
1.915213799247921e-07,0,1.915213799247921e-07,0,1.915213799247921e-07,0.001277978629944637
1.915217887460731e-07,0,1.915217887460731e-07,0,1.915217887460731e-07,0.001518322391197272
1.915226063886349e-07,0,1.915226063886349e-07,0,1.915226063886349e-07,0.001903102113256579
1.915228948844655e-07,0,1.915228948844655e-07,0,1.915228948844655e-07,0.001992491783484574
1.915234718761266e-07,0,1.915234718761266e-07,0,1.915234718761266e-07,0.002120865966715622
1.915246258594489e-07,0,1.915246258594489e-07,0,1.915246258594489e-07,0.002218320476107134
1.91526580687147e-07,0,1.91526580687147e-07,0,1.91526580687147e-07,0.002106373121381421
1.915274253776643e-07,0,1.915274253776643e-07,0,1.915274253776643e-07,0.001994899228625518
1.915291147586988e-07,0,1.915291147586988e-07,0,1.915291147586988e-07,0.001748806996498368
1.915324935207679e-07,0,1.915324935207679e-07,0,1.915324935207679e-07,0.001280053098075478
1.915382078076739e-07,0,1.915382078076739e-07,0,1.915382078076739e-07,0.0007069805258931953
1.915448445097373e-07,0,1.915448445097373e-07,0,1.915448445097373e-07,0.0003436375828098652
1.915520327890942e-07,0,1.915520327890942e-07,0,1.915520327890942e-07,0.0001789116713624424
1.915595566253396e-07,0,1.915595566253396e-07,0,1.915595566253396e-07,0.0001087301471893772
1.915684136769802e-07,0,1.915684136769802e-07,0,1.915684136769802e-07,-2.438147897167351e-05
1.915793809326869e-07,0,1.915793809326869e-07,0,1.915793809326869e-07,-0.0004739254260750704
1.915889277917747e-07,0,1.915889277917747e-07,0,1.915889277917747e-07,-0.0009431297744072868
1.91597471801386e-07,0,1.91597471801386e-07,0,1.91597471801386e-07,-0.001156338911041966
1.916066423657861e-07,0,1.916066423657861e-07,0,1.916066423657861e-07,-0.0009621167256969462
1.916165684190654e-07,0,1.916165684190654e-07,0,1.916165684190654e-07,-0.0004553368118997624
1.916279647083986e-07,0,1.916279647083986e-07,0,1.916279647083986e-07,0.000132748402954315
1.916404734855223e-07,0,1.916404734855223e-07,0,1.916404734855223e-07,0.000333997985565119
1.91658373851747e-07,0,1.91658373851747e-07,0,1.91658373851747e-07,0.0001732129009357283
1.91675430261405e-07,0,1.91675430261405e-07,0,1.91675430261405e-07,3.677016900785287e-05
