/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.81513715248072e-07,0.3770851156774389,1.81513715248072e-07,0.6,1.81513715248072e-07,-0.05637272936745488
1.815161122096823e-07,0.233267419063644,1.815161122096823e-07,0.6,1.815161122096823e-07,-0.05941100299091111
1.815180561048411e-07,0.1166337095309389,1.815180561048411e-07,0.6,1.815180561048411e-07,-0.06182101743447856
1.8152e-07,0,1.8152e-07,0.6,1.8152e-07,-0.06418314074320225
1.815201441549641e-07,0,1.815201441549641e-07,0.6,1.815201441549641e-07,-0.06435191122827355
1.815204324648923e-07,0,1.815204324648923e-07,0.6,1.815204324648923e-07,-0.06468914339941889
1.815205623512959e-07,0,1.815205623512959e-07,0.6,1.815205623512959e-07,-0.06484144739929958
1.81520822124103e-07,0,1.81520822124103e-07,0.6,1.81520822124103e-07,-0.06514716014300455
1.815213399215179e-07,0,1.815213399215179e-07,0.6,1.815213399215179e-07,-0.06575961252080945
1.815220415562707e-07,0,1.815220415562707e-07,0.6,1.815220415562707e-07,-0.06659553177840588
1.815223923736471e-07,0,1.815223923736471e-07,0.6,1.815223923736471e-07,-0.06701562709389661
1.815230940083999e-07,0,1.815230940083999e-07,0.6,1.815230940083999e-07,-0.06785919743399946
1.815244972779056e-07,0,1.815244972779056e-07,0.6,1.815244972779056e-07,-0.06955397106873687
1.815251203661357e-07,0,1.815251203661357e-07,0.6,1.815251203661357e-07,-0.07030812853381388
1.815263665425959e-07,0,1.815263665425959e-07,0.6,1.815263665425959e-07,-0.07181326679830781
1.815288588955162e-07,0,1.815288588955162e-07,0.6,1.815288588955162e-07,-0.07478439214944052
1.815337295777368e-07,0,1.815337295777368e-07,0.6,1.815337295777368e-07,-0.0802408725198166
1.815353500373531e-07,0,1.815353500373531e-07,0.6,1.815353500373531e-07,-0.08191350938108898
1.815385909565858e-07,0,1.815385909565858e-07,0.6,1.815385909565858e-07,-0.08492002163038849
1.815450727950513e-07,0,1.815450727950513e-07,0.6,1.815450727950513e-07,-0.08901492097883847
1.815551685961613e-07,0,1.815551685961613e-07,0.6,1.815551685961613e-07,-0.08742843527059456
1.815675552970813e-07,0,1.815675552970813e-07,0.6,1.815675552970813e-07,-0.06501675030852171
1.815785922976044e-07,0,1.815785922976044e-07,0.6,1.815785922976044e-07,-0.02021378363479748
1.815905918518303e-07,0,1.815905918518303e-07,0.6,1.815905918518303e-07,0.05570764321408801
1.816023379150473e-07,0,1.816023379150473e-07,0.6,1.816023379150473e-07,0.1501187568091548
1.816152967260102e-07,0,1.816152967260102e-07,0.6,1.816152967260102e-07,0.2641332383730546
1.816266653175476e-07,0,1.816266653175476e-07,0.6,1.816266653175476e-07,0.3636780378727733
1.816389019743219e-07,0,1.816389019743219e-07,0.6,1.816389019743219e-07,0.4628765752738632
1.816521821937846e-07,0,1.816521821937846e-07,0.6,1.816521821937846e-07,0.5471283103621349
1.816635416699892e-07,0,1.816635416699892e-07,0.6,1.816635416699892e-07,0.5836593645907893
1.816737124133459e-07,0,1.816737124133459e-07,0.6,1.816737124133459e-07,0.5939954537464563
1.816869483059218e-07,0,1.816869483059218e-07,0.6,1.816869483059218e-07,0.5980988669242899
1.816962219643413e-07,0,1.816962219643413e-07,0.6,1.816962219643413e-07,0.5989576137134129
1.817100272740829e-07,0,1.817100272740829e-07,0.6,1.817100272740829e-07,0.5995465460215834
1.817300288738778e-07,0,1.817300288738778e-07,0.6,1.817300288738778e-07,0.5998530590228301
1.817629640541215e-07,0,1.817629640541215e-07,0.6,1.817629640541215e-07,0.5999812277925414
1.818048383139968e-07,0,1.818048383139968e-07,0.6,1.818048383139968e-07,0.5999989923581155
1.818659247882002e-07,0,1.818659247882002e-07,0.6,1.818659247882002e-07,0.59999886428427
1.819329623941001e-07,0,1.819329623941001e-07,0.6,1.819329623941001e-07,0.5999999230832938
1.82e-07,0,1.82e-07,0.6,1.82e-07,0.5999997023743338
1.8200015625e-07,0.009374999998546522,1.8200015625e-07,0.6,1.8200015625e-07,0.6000043620635875
1.820004687499999e-07,0.02812499999668181,1.820004687499999e-07,0.6,1.820004687499999e-07,0.6000138201965491
1.820006249999999e-07,0.03749999999574945,1.820006249999999e-07,0.6,1.820006249999999e-07,0.6000182858974988
1.820009374999999e-07,0.05624999999388474,1.820009374999999e-07,0.6,1.820009374999999e-07,0.6000264456575172
1.820015432864044e-07,0.09259718426688435,1.820015432864044e-07,0.6,1.820015432864044e-07,0.6000408145161766
1.820023777707457e-07,0.1426662447438085,1.820023777707457e-07,0.6,1.820023777707457e-07,0.6000572214581283
1.820040207914736e-07,0.2412474884150127,1.820040207914736e-07,0.6,1.820040207914736e-07,0.6000776221933963
1.820068822275935e-07,0.4129336556107492,1.820068822275935e-07,0.6,1.820068822275935e-07,0.6000878699095639
1.8201e-07,0.6,1.8201e-07,0.6,1.8201e-07,0.6000732190687922
1.820101636660519e-07,0.6,1.820101636660519e-07,0.6,1.820101636660519e-07,0.6000679582360111
1.820104909981558e-07,0.6,1.820104909981558e-07,0.6,1.820104909981558e-07,0.6000570225368893
1.820111456623635e-07,0.6,1.820111456623635e-07,0.6,1.820111456623635e-07,0.6000367504678266
1.82011780759158e-07,0.6,1.82011780759158e-07,0.6,1.82011780759158e-07,0.6000192687081586
1.820130509527472e-07,0.6,1.820130509527472e-07,0.6,1.820130509527472e-07,0.5999894459394721
1.820136579389406e-07,0.6,1.820136579389406e-07,0.6,1.820136579389406e-07,0.5999775121293589
1.820148719113274e-07,0.6,1.820148719113274e-07,0.6,1.820148719113274e-07,0.5999561519874008
1.820172998561011e-07,0.6,1.820172998561011e-07,0.6,1.820172998561011e-07,0.5999264828765625
1.820212278129846e-07,0.6,1.820212278129846e-07,0.6,1.820212278129846e-07,0.5999079756120647
1.820265042401687e-07,0.6,1.820265042401687e-07,0.6,1.820265042401687e-07,0.5999138580444052
1.820342670575437e-07,0.6,1.820342670575437e-07,0.6,1.820342670575437e-07,0.5999463932759931
1.820422768839131e-07,0.6,1.820422768839131e-07,0.6,1.820422768839131e-07,0.5999901294521081
1.820502893308865e-07,0.6,1.820502893308865e-07,0.6,1.820502893308865e-07,0.6000264358562332
1.820597573084341e-07,0.6,1.820597573084341e-07,0.6,1.820597573084341e-07,0.6000464804155918
1.82073875738196e-07,0.6,1.82073875738196e-07,0.6,1.82073875738196e-07,0.6000382564926601
1.820954823949672e-07,0.6,1.820954823949672e-07,0.6,1.820954823949672e-07,0.600006933484398
1.821193440720716e-07,0.6,1.821193440720716e-07,0.6,1.821193440720716e-07,0.5999917394538549
1.821478241385406e-07,0.6,1.821478241385406e-07,0.6,1.821478241385406e-07,0.5999946558344689
1.821859067789365e-07,0.6,1.821859067789365e-07,0.6,1.821859067789365e-07,0.5999986425785194
1.82228848618476e-07,0.6,1.82228848618476e-07,0.6,1.82228848618476e-07,0.5999991442258903
1.8226e-07,0.6,1.8226e-07,0.6,1.8226e-07,0.5999989444241166
1.8226015625e-07,0.6,1.8226015625e-07,0.5906250000009323,1.8226015625e-07,0.5999987656481615
1.8226046875e-07,0.6,1.8226046875e-07,0.571875000002797,1.8226046875e-07,0.5999983092004963
1.822610937499999e-07,0.6,1.822610937499999e-07,0.5343750000065265,1.822610937499999e-07,0.5999974882672834
1.822616994916687e-07,0.6,1.822616994916687e-07,0.4980304998819397,1.822616994916687e-07,0.5999968306628751
1.822629109750061e-07,0.6,1.822629109750061e-07,0.4253414996327662,1.822629109750061e-07,0.5999959229114969
1.822652052422286e-07,0.6,1.822652052422286e-07,0.2876854662879175,1.822652052422286e-07,0.5999954623097798
1.822676026211143e-07,0.6,1.822676026211143e-07,0.1438427331436186,1.822676026211143e-07,0.5999961799099617
1.8227e-07,0.6,1.8227e-07,0,1.8227e-07,0.5999985640279589
1.822701386816556e-07,0.6,1.822701386816556e-07,0,1.822701386816556e-07,0.5999989241083817
1.822704160449667e-07,0.6,1.822704160449667e-07,0,1.822704160449667e-07,0.5999997149074788
1.822709707715889e-07,0.6,1.822709707715889e-07,0,1.822709707715889e-07,0.6000011394881259
1.822714581831952e-07,0.6,1.822714581831952e-07,0,1.822714581831952e-07,0.6000020687619204
1.822717018889983e-07,0.6,1.822717018889983e-07,0,1.822717018889983e-07,0.6000024871734493
1.822721893006045e-07,0.6,1.822721893006045e-07,0,1.822721893006045e-07,0.6000031861814125
1.822731594939388e-07,0.6,1.822731594939388e-07,0,1.822731594939388e-07,0.6000041879184039
1.822734885518775e-07,0.6,1.822734885518775e-07,0,1.822734885518775e-07,0.6000044093894512
1.822741466677551e-07,0.6,1.822741466677551e-07,0,1.822741466677551e-07,0.6000047224906149
1.822754628995102e-07,0.6,1.822754628995102e-07,0,1.822754628995102e-07,0.6000048780355873
1.822775331728905e-07,0.6,1.822775331728905e-07,0,1.822775331728905e-07,0.6000042377010094
1.822785509289805e-07,0.6,1.822785509289805e-07,0,1.822785509289805e-07,0.6000036467723644
1.822805864411604e-07,0.6,1.822805864411604e-07,0,1.822805864411604e-07,0.6000022180648845
1.822846574655203e-07,0.6,1.822846574655203e-07,0,1.822846574655203e-07,0.5999992295662169
1.8229172079634e-07,0.6,1.8229172079634e-07,0,1.8229172079634e-07,0.5999954880313472
1.822941811833419e-07,0.6,1.822941811833419e-07,0,1.822941811833419e-07,0.599994824237215
1.822991019573457e-07,0.6,1.822991019573457e-07,0,1.822991019573457e-07,0.5999944014301533
1.823085443429493e-07,0.6,1.823085443429493e-07,0,1.823085443429493e-07,0.5999955240906131
1.823189782403866e-07,0.6,1.823189782403866e-07,0,1.823189782403866e-07,0.599998180809292
1.823292994948871e-07,0.6,1.823292994948871e-07,0,1.823292994948871e-07,0.6000011813582934
1.823390253211351e-07,0.6,1.823390253211351e-07,0,1.823390253211351e-07,0.600002235273236
1.823488170863413e-07,0.6,1.823488170863413e-07,0,1.823488170863413e-07,0.6000023057408813
1.823610993888904e-07,0.6,1.823610993888904e-07,0,1.823610993888904e-07,0.6000017165370032
1.823781218407394e-07,0.6,1.823781218407394e-07,0,1.823781218407394e-07,0.6000008029769814
1.82403576623767e-07,0.6,1.82403576623767e-07,0,1.82403576623767e-07,0.6000001409036554
1.824412013197058e-07,0.6,1.824412013197058e-07,0,1.824412013197058e-07,0.5999999913260555
1.824756006598529e-07,0.6,1.824756006598529e-07,0,1.824756006598529e-07,0.5999999604636865
1.8251e-07,0.6,1.8251e-07,0,1.8251e-07,0.5999998956607286
1.8251015625e-07,0.590624999998519,1.8251015625e-07,0,1.8251015625e-07,0.5999950746797553
1.8251046875e-07,0.5718749999972074,1.8251046875e-07,0,1.8251046875e-07,0.5999849572908104
1.825110937500001e-07,0.534374999994584,1.825110937500001e-07,0,1.825110937500001e-07,0.5999663728163556
1.825116983621848e-07,0.4980982689146407,1.825116983621848e-07,0,1.825116983621848e-07,0.5999510771743296
1.825129075865541e-07,0.425544806754754,1.825129075865541e-07,0,1.825129075865541e-07,0.5999274153599305
1.825151856600821e-07,0.2888603950717657,1.825151856600821e-07,0,1.825151856600821e-07,0.5999055920770564
1.825175928300411e-07,0.1444301975359242,1.825175928300411e-07,0,1.825175928300411e-07,0.5999073145980749
1.8252e-07,0,1.8252e-07,0,1.8252e-07,0.599935687606211
1.825201635276454e-07,0,1.825201635276454e-07,0,1.825201635276454e-07,0.599943261005853
1.825204905829361e-07,0,1.825204905829361e-07,0,1.825204905829361e-07,0.5999588598194996
1.825210853009362e-07,0,1.825210853009362e-07,0,1.825210853009362e-07,0.5999844303671504
1.825216418131256e-07,0,1.825216418131256e-07,0,1.825216418131256e-07,0.6000048893851784
1.825219200692203e-07,0,1.825219200692203e-07,0,1.825219200692203e-07,0.6000141188199762
1.825224765814097e-07,0,1.825224765814097e-07,0,1.825224765814097e-07,0.6000303999284829
1.825235896057885e-07,0,1.825235896057885e-07,0,1.825235896057885e-07,0.6000560955030617
1.825251181109518e-07,0,1.825251181109518e-07,0,1.825251181109518e-07,0.600078101411635
1.825258517844654e-07,0,1.825258517844654e-07,0,1.825258517844654e-07,0.600084076930853
1.825273191314928e-07,0,1.825273191314928e-07,0,1.825273191314928e-07,0.6000905862107133
1.825302538255475e-07,0,1.825302538255475e-07,0,1.825302538255475e-07,0.6000903936063693
1.825348122906036e-07,0,1.825348122906036e-07,0,1.825348122906036e-07,0.6000733150125444
1.825413757720675e-07,0,1.825413757720675e-07,0,1.825413757720675e-07,0.6000385145166416
1.825493985847168e-07,0,1.825493985847168e-07,0,1.825493985847168e-07,0.6000105783640499
1.825595412156084e-07,0,1.825595412156084e-07,0,1.825595412156084e-07,0.5999998403952412
1.825738016583662e-07,0,1.825738016583662e-07,0,1.825738016583662e-07,0.6000013553476862
1.82592258261209e-07,0,1.82592258261209e-07,0,1.82592258261209e-07,0.6000039260205362
1.826081401039066e-07,0,1.826081401039066e-07,0,1.826081401039066e-07,0.6000030130935039
1.826247431744055e-07,0,1.826247431744055e-07,0,1.826247431744055e-07,0.6000017203734627
1.826449144617438e-07,0,1.826449144617438e-07,0,1.826449144617438e-07,0.599999636085794
1.826770287162466e-07,0,1.826770287162466e-07,0,1.826770287162466e-07,0.5999961415436136
1.827154332269015e-07,0,1.827154332269015e-07,0,1.827154332269015e-07,0.5999923913474775
1.827622850241601e-07,0,1.827622850241601e-07,0,1.827622850241601e-07,0.5999851253741236
1.828046967120465e-07,0,1.828046967120465e-07,0,1.828046967120465e-07,0.5999693912446963
1.828367323679805e-07,0,1.828367323679805e-07,0,1.828367323679805e-07,0.5999456998251499
1.828671501526573e-07,0,1.828671501526573e-07,0,1.828671501526573e-07,0.5998993284299839
1.828753540854074e-07,0,1.828753540854074e-07,0,1.828753540854074e-07,0.5998799248569917
1.828917619509075e-07,0,1.828917619509075e-07,0,1.828917619509075e-07,0.5998250539831933
1.829052688851702e-07,0,1.829052688851702e-07,0,1.829052688851702e-07,0.5997615707893271
1.829216756431946e-07,0,1.829216756431946e-07,0,1.829216756431946e-07,0.5996559927255151
1.829374772793389e-07,0,1.829374772793389e-07,0,1.829374772793389e-07,0.5995266587905042
1.829594303596504e-07,0,1.829594303596504e-07,0,1.829594303596504e-07,0.5993400202963044
1.829797151798252e-07,0,1.829797151798252e-07,0,1.829797151798252e-07,0.5992322356749714
1.83e-07,0,1.83e-07,0,1.83e-07,0.5992585559696813
1.8300015625e-07,0.009374999999861739,1.8300015625e-07,0,1.8300015625e-07,0.5992637351678316
1.8300046875e-07,0.0281250000011734,1.8300046875e-07,0,1.8300046875e-07,0.5992740128903974
1.83000625e-07,0.03750000000182923,1.83000625e-07,0,1.83000625e-07,0.599278649507668
1.830009375e-07,0.05625000000314089,1.830009375e-07,0,1.830009375e-07,0.5992865596085019
1.830015461468836e-07,0.0927688130189414,1.830015461468836e-07,0,1.830015461468836e-07,0.5992986774678314
1.830023818271773e-07,0.1429096306394988,1.830023818271773e-07,0,1.830023818271773e-07,0.5993081196251471
1.830040202288064e-07,0.2412137283856149,1.830040202288064e-07,0,1.830040202288064e-07,0.5993060621855932
1.830069126453904e-07,0.4147587234268484,1.830069126453904e-07,0,1.830069126453904e-07,0.5992595411226183
1.830084563226952e-07,0.5073793617125733,1.830084563226952e-07,0,1.830084563226952e-07,0.5992215312737246
1.8301e-07,0.5999999999998863,1.8301e-07,0,1.8301e-07,0.599179380197354
1.830101158074939e-07,0.6,1.830101158074939e-07,0,1.830101158074939e-07,0.5991737576982475
1.830103474224818e-07,0.6,1.830103474224818e-07,0,1.830103474224818e-07,0.5991622511787065
1.830107982334485e-07,0.6,1.830107982334485e-07,0,1.830107982334485e-07,0.5991424119916137
1.83011245563655e-07,0.6,1.83011245563655e-07,0,1.83011245563655e-07,0.5991263007702259
1.830114692287582e-07,0.6,1.830114692287582e-07,0,1.830114692287582e-07,0.5991194020905315
1.830119165589647e-07,0.6,1.830119165589647e-07,0,1.830119165589647e-07,0.5991080740714229
1.830128112193777e-07,0.6,1.830128112193777e-07,0,1.830128112193777e-07,0.5990938465561103
1.830141707210608e-07,0.6,1.830141707210608e-07,0,1.830141707210608e-07,0.5990915131424694
1.830168263849125e-07,0.6,1.830168263849125e-07,0,1.830168263849125e-07,0.599140382062011
1.83018006880509e-07,0.6,1.83018006880509e-07,0,1.83018006880509e-07,0.5991822802651899
1.830203678717018e-07,0.6,1.830203678717018e-07,0,1.830203678717018e-07,0.5992912677384982
1.830250898540875e-07,0.6,1.830250898540875e-07,0,1.830250898540875e-07,0.5996000962143322
1.830330285825322e-07,0.6,1.830330285825322e-07,0,1.830330285825322e-07,0.6004013006055328
1.830412206526963e-07,0.6,1.830412206526963e-07,0,1.830412206526963e-07,0.6016228860555023
1.830485628903555e-07,0.6,1.830485628903555e-07,0,1.830485628903555e-07,0.603069000890009
1.830562841807318e-07,0.6,1.830562841807318e-07,0,1.830562841807318e-07,0.6051474566872458
1.83064286565188e-07,0.6,1.83064286565188e-07,0,1.83064286565188e-07,0.6082089200778062
1.830750798595149e-07,0.6,1.830750798595149e-07,0,1.830750798595149e-07,0.6147305670274993
1.830906536142011e-07,0.6,1.830906536142011e-07,0,1.830906536142011e-07,0.6307553577733686
1.831064232759879e-07,0.6,1.831064232759879e-07,0,1.831064232759879e-07,0.6530316514634459
1.831210944584821e-07,0.6,1.831210944584821e-07,0,1.831210944584821e-07,0.6741981887879057
1.831362301792128e-07,0.6,1.831362301792128e-07,0,1.831362301792128e-07,0.6866614391100995
1.831513523476286e-07,0.6,1.831513523476286e-07,0,1.831513523476286e-07,0.672318367744833
1.831638752596015e-07,0.6,1.831638752596015e-07,0,1.831638752596015e-07,0.6266751842182181
1.831760687518334e-07,0.6,1.831760687518334e-07,0,1.831760687518334e-07,0.5519893168516287
1.83185514313531e-07,0.6,1.83185514313531e-07,0,1.83185514313531e-07,0.4812689587603879
1.831969827936456e-07,0.6,1.831969827936456e-07,0,1.831969827936456e-07,0.3913232251130696
1.832075805931127e-07,0.6,1.832075805931127e-07,0,1.832075805931127e-07,0.3098443878775679
1.832205215855832e-07,0.6,1.832205215855832e-07,0,1.832205215855832e-07,0.2173075475213299
1.832359205042629e-07,0.6,1.832359205042629e-07,0,1.832359205042629e-07,0.1209130311499098
1.832554787349482e-07,0.6,1.832554787349482e-07,0,1.832554787349482e-07,0.03604947913558851
1.832704629657139e-07,0.6,1.832704629657139e-07,0,1.832704629657139e-07,0.009740697677997772
1.832865430203339e-07,0.6,1.832865430203339e-07,0,1.832865430203339e-07,0.002205179584516341
1.83300127561057e-07,0.6,1.83300127561057e-07,0,1.83300127561057e-07,0.0007962424231647045
1.833137556682864e-07,0.6,1.833137556682864e-07,0,1.833137556682864e-07,0.0002660061776085442
1.833330725428873e-07,0.6,1.833330725428873e-07,0,1.833330725428873e-07,5.074043563047471e-05
1.833698974733365e-07,0.6,1.833698974733365e-07,0,1.833698974733365e-07,-4.763753288719008e-06
1.834141378426854e-07,0.6,1.834141378426854e-07,0,1.834141378426854e-07,1.76339332704816e-06
1.834595605443068e-07,0.6,1.834595605443068e-07,0,1.834595605443068e-07,-3.416916322673476e-07
1.8351e-07,0.6,1.8351e-07,0,1.8351e-07,3.437371553082095e-07
1.835100390625e-07,0.5976562499992839,1.835100390625e-07,0,1.835100390625e-07,-7.288451184797038e-07
1.835101171875e-07,0.592968749998956,1.835101171875e-07,0,1.835101171875e-07,-3.61053667284142e-06
1.8351015625e-07,0.590624999998792,1.8351015625e-07,0,1.8351015625e-07,-5.076171149607624e-06
1.83510234375e-07,0.5859374999984641,1.83510234375e-07,0,1.83510234375e-07,-7.839213401682958e-06
1.83510390625e-07,0.5765624999978083,1.83510390625e-07,0,1.83510390625e-07,-1.350139287936976e-05
1.835106369150218e-07,0.561785098694745,1.835106369150218e-07,0,1.835106369150218e-07,-2.178668960023808e-05
1.835111294950652e-07,0.5322302960886186,1.835111294950652e-07,0,1.835111294950652e-07,-3.714077006210189e-05
1.835120371200534e-07,0.4777727967971349,1.835120371200534e-07,0,1.835120371200534e-07,-6.069094574056653e-05
1.835138523700298e-07,0.3688577982141675,1.835138523700298e-07,0,1.835138523700298e-07,-9.24886034804495e-05
1.835168403128734e-07,0.18958122759781,1.835168403128734e-07,0,1.835168403128734e-07,-0.0001114412550156612
1.8352e-07,0,1.8352e-07,0,1.8352e-07,-9.636759306105089e-05
1.835202006624971e-07,0,1.835202006624971e-07,0,1.835202006624971e-07,-8.603731625749518e-05
1.835206019874912e-07,0,1.835206019874912e-07,0,1.835206019874912e-07,-6.465337660712117e-05
1.835213105475863e-07,0,1.835213105475863e-07,0,1.835213105475863e-07,-3.043702606620771e-05
1.835214809460579e-07,0,1.835214809460579e-07,0,1.835214809460579e-07,-2.305311325453577e-05
1.835218217430012e-07,0,1.835218217430012e-07,0,1.835218217430012e-07,-8.805266461368718e-06
1.835225033368877e-07,0,1.835225033368877e-07,0,1.835225033368877e-07,1.50811551098007e-05
1.835234962228855e-07,0,1.835234962228855e-07,0,1.835234962228855e-07,4.312764289883057e-05
1.835239926658845e-07,0,1.835239926658845e-07,0,1.835239926658845e-07,5.194988891653807e-05
1.835249855518824e-07,0,1.835249855518824e-07,0,1.835249855518824e-07,7.343094478137718e-05
1.835269713238782e-07,0,1.835269713238782e-07,0,1.835269713238782e-07,9.933383883776207e-05
1.835305206164269e-07,0,1.835305206164269e-07,0,1.835305206164269e-07,0.000107838940539196
1.835319548064467e-07,0,1.835319548064467e-07,0,1.835319548064467e-07,0.000101800542508537
1.835348231864864e-07,0,1.835348231864864e-07,0,1.835348231864864e-07,8.159939290377217e-05
1.835405599465658e-07,0,1.835405599465658e-07,0,1.835405599465658e-07,3.692936801035231e-05
1.835498600790895e-07,0,1.835498600790895e-07,0,1.835498600790895e-07,-1.388189210229927e-05
1.835607061986897e-07,0,1.835607061986897e-07,0,1.835607061986897e-07,-2.956766368907815e-05
1.835739589528631e-07,0,1.835739589528631e-07,0,1.835739589528631e-07,-1.731538156291312e-05
1.83590469437412e-07,0,1.83590469437412e-07,0,1.83590469437412e-07,-1.734472229543345e-06
1.836112910121705e-07,0,1.836112910121705e-07,0,1.836112910121705e-07,3.376783510461226e-06
1.836407793774282e-07,0,1.836407793774282e-07,0,1.836407793774282e-07,1.864115799158599e-06
1.836754457980357e-07,0,1.836754457980357e-07,0,1.836754457980357e-07,1.170406241239366e-07
1.837011954732295e-07,0,1.837011954732295e-07,0,1.837011954732295e-07,7.36316383414905e-08
1.837140703108265e-07,0,1.837140703108265e-07,0,1.837140703108265e-07,9.379738598494474e-08
1.837358564045022e-07,0,1.837358564045022e-07,0,1.837358564045022e-07,7.564697245814045e-08
1.837590553052748e-07,0,1.837590553052748e-07,0,1.837590553052748e-07,1.143722792447644e-07
1.837963421103767e-07,0,1.837963421103767e-07,0,1.837963421103767e-07,1.263715234778232e-07
1.838464953818354e-07,0,1.838464953818354e-07,0,1.838464953818354e-07,1.387779115309739e-07
1.839289144390247e-07,0,1.839289144390247e-07,0,1.839289144390247e-07,1.288373389066414e-07
1.84e-07,0,1.84e-07,0,1.84e-07,1.394538239043927e-07
1.8400015625e-07,0.009374999998025397,1.8400015625e-07,0,1.8400015625e-07,6.097667006267389e-06
1.840004687499999e-07,0.02812499999616069,1.840004687499999e-07,0,1.840004687499999e-07,1.879083420989096e-05
1.840010937499999e-07,0.06562499999243127,1.840010937499999e-07,0,1.840010937499999e-07,4.583850976684318e-05
1.840016316891244e-07,0.0979013474641714,1.840016316891244e-07,0,1.840016316891244e-07,6.263335749217927e-05
1.840027075673735e-07,0.1624540424076517,1.840027075673735e-07,0,1.840027075673735e-07,8.607331336769609e-05
1.840044106043192e-07,0.2646362591533061,1.840044106043192e-07,0,1.840044106043192e-07,0.0001000631494581467
1.840069289843453e-07,0.415739060717616,1.840069289843453e-07,0,1.840069289843453e-07,9.113480055388745e-05
1.840084644921726e-07,0.5078695303578329,1.840084644921726e-07,0,1.840084644921726e-07,7.588702714556352e-05
1.8401e-07,0.599999999999638,1.8401e-07,0,1.8401e-07,5.634095935161153e-05
1.840101451035835e-07,0.6,1.840101451035835e-07,0,1.840101451035835e-07,4.949174324084629e-05
1.840104353107506e-07,0.6,1.840104353107506e-07,0,1.840104353107506e-07,3.526910729555138e-05
1.840108913736949e-07,0.6,1.840108913736949e-07,0,1.840108913736949e-07,1.472995071800256e-05
1.840114447600333e-07,0.6,1.840114447600333e-07,0,1.840114447600333e-07,-7.815622592275275e-06
1.840117214532025e-07,0.6,1.840117214532025e-07,0,1.840117214532025e-07,-1.880596880670179e-05
1.840122748395409e-07,0.6,1.840122748395409e-07,0,1.840122748395409e-07,-3.799232411628559e-05
1.840133816122177e-07,0.6,1.840133816122177e-07,0,1.840133816122177e-07,-6.778985721620321e-05
1.840151906333111e-07,0.6,1.840151906333111e-07,0,1.840151906333111e-07,-9.242760534837915e-05
1.840187576360666e-07,0.6,1.840187576360666e-07,0,1.840187576360666e-07,-9.980675376246876e-05
1.840238862038155e-07,0.6,1.840238862038155e-07,0,1.840238862038155e-07,-7.198344466373085e-05
1.840303127062234e-07,0.6,1.840303127062234e-07,0,1.840303127062234e-07,-2.506532674196287e-05
1.840380053315428e-07,0.6,1.840380053315428e-07,0,1.840380053315428e-07,1.113002401628628e-05
1.840478208500781e-07,0.6,1.840478208500781e-07,0,1.840478208500781e-07,2.532666960583185e-05
1.840609743648892e-07,0.6,1.840609743648892e-07,0,1.840609743648892e-07,1.930525352292974e-05
1.840781113327004e-07,0.6,1.840781113327004e-07,0,1.840781113327004e-07,4.817782176268596e-06
1.840998741026017e-07,0.6,1.840998741026017e-07,0,1.840998741026017e-07,-2.838086944136082e-06
1.841291319747588e-07,0.6,1.841291319747588e-07,0,1.841291319747588e-07,-1.994836858401126e-06
1.841715387116897e-07,0.6,1.841715387116897e-07,0,1.841715387116897e-07,1.570399894638005e-07
1.842309063291567e-07,0.6,1.842309063291567e-07,0,1.842309063291567e-07,1.591239201381092e-07
1.843115261105239e-07,0.6,1.843115261105239e-07,0,1.843115261105239e-07,8.854485220953706e-08
1.843698361887875e-07,0.6,1.843698361887875e-07,0,1.843698361887875e-07,8.965551200409299e-08
1.844246691602299e-07,0.6,1.844246691602299e-07,0,1.844246691602299e-07,1.314691986091167e-07
1.844712463439231e-07,0.6,1.844712463439231e-07,0,1.844712463439231e-07,9.720986730804605e-08
1.8451e-07,0.6,1.8451e-07,0,1.8451e-07,1.191429867313446e-07
1.8451015625e-07,0.5906249999990402,1.8451015625e-07,0,1.8451015625e-07,-4.670274868170576e-06
1.8451046875e-07,0.5718750000009049,1.8451046875e-07,0,1.8451046875e-07,-1.48781706540876e-05
1.84510625e-07,0.5625000000018372,1.84510625e-07,0,1.84510625e-07,-2.151325667633388e-05
1.845109374999999e-07,0.5437500000037019,1.845109374999999e-07,0,1.845109374999999e-07,-3.127980519755547e-05
1.845115624999999e-07,0.5062500000074314,1.845115624999999e-07,0,1.845115624999999e-07,-4.906062738414735e-05
1.845125446540325e-07,0.447320758047499,1.845125446540325e-07,0,1.845125446540325e-07,-7.12040067150431e-05
1.845145089620979e-07,0.3294622741276343,1.845145089620979e-07,0,1.845145089620979e-07,-9.928432997422975e-05
1.845174143065733e-07,0.1551416056029286,1.845174143065733e-07,0,1.845174143065733e-07,-0.0001107330948225764
1.8452e-07,0,1.8452e-07,0,1.8452e-07,-9.672410672629842e-05
1.845202001107986e-07,0,1.845202001107986e-07,0,1.845202001107986e-07,-8.636600881057853e-05
1.845206003323958e-07,0,1.845206003323958e-07,0,1.845206003323958e-07,-6.49619670491874e-05
1.845212295239382e-07,0,1.845212295239382e-07,0,1.845212295239382e-07,-3.421518624404954e-05
1.84521894599954e-07,0,1.84521894599954e-07,0,1.84521894599954e-07,-5.985392599312297e-06
