/CK (x=0.6) X,/CK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/QD (x=0.6) X,/QD (x=0.6) Y
1.819239565513534e-07,0,1.819239565513534e-07,0.6,1.819239565513534e-07,0.6000001824969992
1.82e-07,0,1.82e-07,0.6,1.82e-07,0.5999996787772404
1.8200015625e-07,0.009374999998546522,1.8200015625e-07,0.6,1.8200015625e-07,0.6000810280417669
1.820004687499999e-07,0.02812499999668181,1.820004687499999e-07,0.6,1.820004687499999e-07,0.6002532605840397
1.820010937499999e-07,0.06562499999295239,1.820010937499999e-07,0.6,1.820010937499999e-07,0.6006635921117933
1.820016748159684e-07,0.1004889581063754,1.820016748159684e-07,0.6,1.820016748159684e-07,0.6009394510248252
1.820028369479056e-07,0.1702168743332214,1.820028369479056e-07,0.6,1.820028369479056e-07,0.6013521614356745
1.820048416442928e-07,0.2904986575668966,1.820048416442928e-07,0.6,1.820048416442928e-07,0.6017093064985953
1.820078843172413e-07,0.4730590344790495,1.820078843172413e-07,0.6,1.820078843172413e-07,0.601706933260995
1.8201e-07,0.6,1.8201e-07,0.6,1.8201e-07,0.6013830601106467
1.820101630739779e-07,0.6,1.820101630739779e-07,0.6,1.820101630739779e-07,0.6012730251062276
1.820104892219338e-07,0.6,1.820104892219338e-07,0.6,1.820104892219338e-07,0.6010489050559752
1.820110527038694e-07,0.6,1.820110527038694e-07,0.6,1.820110527038694e-07,0.6006971616740721
1.820112077791916e-07,0.6,1.820112077791916e-07,0.6,1.820112077791916e-07,0.6006096173017978
1.82011517929836e-07,0.6,1.82011517929836e-07,0.6,1.82011517929836e-07,0.6004422530851832
1.820121382311248e-07,0.6,1.820121382311248e-07,0.6,1.820121382311248e-07,0.6001444513504496
1.820131844073778e-07,0.6,1.820131844073778e-07,0.6,1.820131844073778e-07,0.5997745498244408
1.820137074955043e-07,0.6,1.820137074955043e-07,0.6,1.820137074955043e-07,0.5996328907490942
1.820147536717573e-07,0.6,1.820147536717573e-07,0.6,1.820147536717573e-07,0.5994002522874043
1.820168460242634e-07,0.6,1.820168460242634e-07,0.6,1.820168460242634e-07,0.5991005153498354
1.820203741005181e-07,0.6,1.820203741005181e-07,0.6,1.820203741005181e-07,0.5989168605571278
1.820254206912325e-07,0.6,1.820254206912325e-07,0.6,1.820254206912325e-07,0.5989936820104595
1.820319137841144e-07,0.6,1.820319137841144e-07,0.6,1.820319137841144e-07,0.5992983746150572
1.820405297614154e-07,0.6,1.820405297614154e-07,0.6,1.820405297614154e-07,0.5996553725967214
1.820504292868418e-07,0.6,1.820504292868418e-07,0.6,1.820504292868418e-07,0.5998969163672333
1.82062801658579e-07,0.6,1.82062801658579e-07,0.6,1.82062801658579e-07,0.6000277722990975
1.820780934885193e-07,0.6,1.820780934885193e-07,0.6,1.820780934885193e-07,0.6000643815493077
1.820980989249352e-07,0.6,1.820980989249352e-07,0.6,1.820980989249352e-07,0.6000555484846706
1.821228842090366e-07,0.6,1.821228842090366e-07,0.6,1.821228842090366e-07,0.6000541958461271
1.821523630076825e-07,0.6,1.821523630076825e-07,0.6,1.821523630076825e-07,0.6001187257121723
1.821841281622288e-07,0.6,1.821841281622288e-07,0.6,1.821841281622288e-07,0.600155231323702
1.822123668674523e-07,0.6,1.822123668674523e-07,0.6,1.822123668674523e-07,0.6000659641593793
1.822361834337261e-07,0.6,1.822361834337261e-07,0.6,1.822361834337261e-07,0.5999732639468295
1.8226e-07,0.6,1.8226e-07,0.6,1.8226e-07,0.5999507430628963
1.8226015625e-07,0.6,1.8226015625e-07,0.5906250000009323,1.8226015625e-07,0.5999505638070711
1.8226046875e-07,0.6,1.8226046875e-07,0.571875000002797,1.8226046875e-07,0.5999504155597284
1.822610937499999e-07,0.6,1.822610937499999e-07,0.5343750000065265,1.822610937499999e-07,0.5999502006685153
1.822617126880992e-07,0.6,1.822617126880992e-07,0.4972387140514534,1.822617126880992e-07,0.5999500011714981
1.822629505642977e-07,0.6,1.822629505642977e-07,0.4229661421413071,1.822629505642977e-07,0.5999497564865633
1.822653546167484e-07,0.6,1.822653546167484e-07,0.2787229950944957,1.822653546167484e-07,0.5999496223364648
1.822676773083743e-07,0.6,1.822676773083743e-07,0.1393614975461135,1.822676773083743e-07,0.5999499162093401
1.8227e-07,0.6,1.8227e-07,0,1.8227e-07,0.5999504132818694
1.822701399759541e-07,0.6,1.822701399759541e-07,0,1.822701399759541e-07,0.5999504645457649
1.822704199278622e-07,0.6,1.822704199278622e-07,0,1.822704199278622e-07,0.5999505574756158
1.822709798316785e-07,0.6,1.822709798316785e-07,0,1.822709798316785e-07,0.5999507485710576
1.822711054259305e-07,0.6,1.822711054259305e-07,0,1.822711054259305e-07,0.5999507941398412
1.822713566144344e-07,0.6,1.822713566144344e-07,0,1.822713566144344e-07,0.5999508845543534
1.822718589914423e-07,0.6,1.822718589914423e-07,0,1.822718589914423e-07,0.5999510735124861
1.822725687642227e-07,0.6,1.822725687642227e-07,0,1.822725687642227e-07,0.5999513534576555
1.822729236506128e-07,0.6,1.822729236506128e-07,0,1.822729236506128e-07,0.5999514999290946
1.822736334233932e-07,0.6,1.822736334233932e-07,0,1.822736334233932e-07,0.5999518030316057
1.822750529689538e-07,0.6,1.822750529689538e-07,0,1.822750529689538e-07,0.5999524515141244
1.822777028295251e-07,0.6,1.822777028295251e-07,0,1.822777028295251e-07,0.5999536946379999
1.822790277598107e-07,0.6,1.822790277598107e-07,0,1.822790277598107e-07,0.599954393723912
1.822816776203819e-07,0.6,1.822816776203819e-07,0,1.822816776203819e-07,0.5999558818665146
1.822869773415245e-07,0.6,1.822869773415245e-07,0,1.822869773415245e-07,0.5999590192629447
1.822975767838095e-07,0.6,1.822975767838095e-07,0,1.822975767838095e-07,0.5999656617412842
1.82302876504952e-07,0.6,1.82302876504952e-07,0,1.82302876504952e-07,0.59996901617706
1.823134759472371e-07,0.6,1.823134759472371e-07,0,1.823134759472371e-07,0.5999750525440573
1.823241311783648e-07,0.6,1.823241311783648e-07,0,1.823241311783648e-07,0.5999803884071524
1.823294587939286e-07,0.6,1.823294587939286e-07,0,1.823294587939286e-07,0.5999827033199729
1.823401140250563e-07,0.6,1.823401140250563e-07,0,1.823401140250563e-07,0.5999866541835174
1.823500897810392e-07,0.6,1.823500897810392e-07,0,1.823500897810392e-07,0.5999896552301608
1.823641052570121e-07,0.6,1.823641052570121e-07,0,1.823641052570121e-07,0.5999928976321142
1.82382097607977e-07,0.6,1.82382097607977e-07,0,1.82382097607977e-07,0.5999957177516086
1.824039950693949e-07,0.6,1.824039950693949e-07,0,1.824039950693949e-07,0.5999978848146861
1.824219506412455e-07,0.6,1.824219506412455e-07,0,1.824219506412455e-07,0.5999989432642563
1.824402445368097e-07,0.6,1.824402445368097e-07,0,1.824402445368097e-07,0.599999617259355
1.824464422444041e-07,0.6,1.824464422444041e-07,0,1.824464422444041e-07,0.5999997753921045
1.824588376595929e-07,0.6,1.824588376595929e-07,0,1.824588376595929e-07,0.6000000188945419
1.824693754057686e-07,0.6,1.824693754057686e-07,0,1.824693754057686e-07,0.600000186542724
1.824860735514145e-07,0.6,1.824860735514145e-07,0,1.824860735514145e-07,0.6000004263850189
1.824980367757072e-07,0.6,1.824980367757072e-07,0,1.824980367757072e-07,0.6000005141178268
1.8251e-07,0.6,1.8251e-07,0,1.8251e-07,0.6000006433066157
1.8251015625e-07,0.590624999998519,1.8251015625e-07,0,1.8251015625e-07,0.5999284075916521
1.8251046875e-07,0.5718749999972074,1.8251046875e-07,0,1.8251046875e-07,0.5997771822157129
1.825110937500001e-07,0.534374999994584,1.825110937500001e-07,0,1.825110937500001e-07,0.5995760656578746
1.825117185900841e-07,0.4968845949540765,1.825117185900841e-07,0,1.825117185900841e-07,0.5993677115517166
1.825129682702521e-07,0.4219037848730615,1.825129682702521e-07,0,1.825129682702521e-07,0.5990232254102319
1.825154067340035e-07,0.2755959597897467,1.825154067340035e-07,0,1.825154067340035e-07,0.598583306853421
1.825177033670017e-07,0.1377979798949148,1.825177033670017e-07,0,1.825177033670017e-07,0.5983839388221376
1.8252e-07,0,1.8252e-07,0,1.8252e-07,0.5983429818029806
1.825201680576005e-07,0,1.825201680576005e-07,0,1.825201680576005e-07,0.5984215404455695
1.825205041728016e-07,0,1.825205041728016e-07,0,1.825205041728016e-07,0.5985875303544013
1.825210954221826e-07,0,1.825210954221826e-07,0,1.825210954221826e-07,0.5988611891287252
1.825217193454395e-07,0,1.825217193454395e-07,0,1.825217193454395e-07,0.5991216024709594
1.825229671919533e-07,0,1.825229671919533e-07,0,1.825229671919533e-07,0.5995711261383483
1.825235259402555e-07,0,1.825235259402555e-07,0,1.825235259402555e-07,0.5997420280540103
1.825246434368598e-07,0,1.825246434368598e-07,0,1.825246434368598e-07,0.6000457780527274
1.825268784300683e-07,0,1.825268784300683e-07,0,1.825268784300683e-07,0.6005477992155414
1.825303967074257e-07,0,1.825303967074257e-07,0,1.825303967074257e-07,0.6009305078713683
1.825315802837547e-07,0,1.825315802837547e-07,0,1.825315802837547e-07,0.6009734234286044
1.825339474364127e-07,0,1.825339474364127e-07,0,1.825339474364127e-07,0.6009879432875783
1.825386817417287e-07,0,1.825386817417287e-07,0,1.825386817417287e-07,0.6008390360098665
1.825465189001911e-07,0,1.825465189001911e-07,0,1.825465189001911e-07,0.6004713537906019
1.82556085505863e-07,0,1.82556085505863e-07,0,1.82556085505863e-07,0.6001431274477173
1.825676182450063e-07,0,1.825676182450063e-07,0,1.825676182450063e-07,0.5999712581121612
1.825820175763281e-07,0,1.825820175763281e-07,0,1.825820175763281e-07,0.5999189334785618
1.826019413042804e-07,0,1.826019413042804e-07,0,1.826019413042804e-07,0.5999462429958295
1.826247849133607e-07,0,1.826247849133607e-07,0,1.826247849133607e-07,0.5999719664667553
1.826481817583389e-07,0,1.826481817583389e-07,0,1.826481817583389e-07,0.599989684626935
1.826734517848773e-07,0,1.826734517848773e-07,0,1.826734517848773e-07,0.5999946246767441
1.826938197519805e-07,0,1.826938197519805e-07,0,1.826938197519805e-07,0.5999978600048258
1.82717466276961e-07,0,1.82717466276961e-07,0,1.82717466276961e-07,0.599998580033576
1.827341562365891e-07,0,1.827341562365891e-07,0,1.827341562365891e-07,0.6000004198589002
1.827472866834678e-07,0,1.827472866834678e-07,0,1.827472866834678e-07,0.6000004174428547
1.827537956514583e-07,0,1.827537956514583e-07,0,1.827537956514583e-07,0.6000012172544873
1.827668135874392e-07,0,1.827668135874392e-07,0,1.827668135874392e-07,0.6000006058691074
1.827848645386733e-07,0,1.827848645386733e-07,0,1.827848645386733e-07,0.6000012998037937
1.828122744761838e-07,0,1.828122744761838e-07,0,1.828122744761838e-07,0.6000004426130731
1.828445198827469e-07,0,1.828445198827469e-07,0,1.828445198827469e-07,0.600000805843364
1.828822028306006e-07,0,1.828822028306006e-07,0,1.828822028306006e-07,0.599999771071131
1.829272006215694e-07,0,1.829272006215694e-07,0,1.829272006215694e-07,0.6000003618373907
1.829636003107847e-07,0,1.829636003107847e-07,0,1.829636003107847e-07,0.5999996261561784
1.83e-07,0,1.83e-07,0,1.83e-07,0.6000002501418933
1.8300015625e-07,0.009374999999861739,1.8300015625e-07,0,1.8300015625e-07,0.6000956597086993
1.8300046875e-07,0.0281250000011734,1.8300046875e-07,0,1.8300046875e-07,0.6002984527907437
1.830010937500001e-07,0.06562500000379673,1.830010937500001e-07,0,1.830010937500001e-07,0.6006600898284362
1.830016605040563e-07,0.09963024337701265,1.830016605040563e-07,0,1.830016605040563e-07,0.6009302858908743
1.830027940121687e-07,0.1676407301234445,1.830027940121687e-07,0,1.830027940121687e-07,0.601337975275296
1.83004744459731e-07,0.2846675838608051,1.83004744459731e-07,0,1.83004744459731e-07,0.601699123172852
1.830073947893724e-07,0.4436873623466692,1.830073947893724e-07,0,1.830073947893724e-07,0.6017416452965628
1.8301e-07,0.5999999999998863,1.8301e-07,0,1.8301e-07,0.6013824098557159
1.830101589380181e-07,0.6,1.830101589380181e-07,0,1.830101589380181e-07,0.6012761268353931
1.830104768140544e-07,0.6,1.830104768140544e-07,0,1.830104768140544e-07,0.6010587342412547
1.83011112566127e-07,0.6,1.83011112566127e-07,0,1.83011112566127e-07,0.6006675416510859
1.830112676302587e-07,0.6,1.830112676302587e-07,0,1.830112676302587e-07,0.6005818877202861
1.830115777585221e-07,0.6,1.830115777585221e-07,0,1.830115777585221e-07,0.6004179999045135
1.830121980150489e-07,0.6,1.830121980150489e-07,0,1.830121980150489e-07,0.6001275252373351
1.830132350132306e-07,0.6,1.830132350132306e-07,0,1.830132350132306e-07,0.5997711686303768
1.830137535123215e-07,0.6,1.830137535123215e-07,0,1.830137535123215e-07,0.5996339261194854
1.830147905105032e-07,0.6,1.830147905105032e-07,0,1.830147905105032e-07,0.5994082903794218
1.830168645068665e-07,0.6,1.830168645068665e-07,0,1.830168645068665e-07,0.5991167468987193
1.830208509066552e-07,0.6,1.830208509066552e-07,0,1.830208509066552e-07,0.5989250154903206
1.83026486020771e-07,0.6,1.83026486020771e-07,0,1.83026486020771e-07,0.5990336863497342
1.830339441519837e-07,0.6,1.830339441519837e-07,0,1.830339441519837e-07,0.5993505626671288
1.830433416941967e-07,0.6,1.830433416941967e-07,0,1.830433416941967e-07,0.5996393267365598
1.830542736948322e-07,0.6,1.830542736948322e-07,0,1.830542736948322e-07,0.5997854991434776
1.830674334749278e-07,0.6,1.830674334749278e-07,0,1.830674334749278e-07,0.5998285566651762
1.830803318783839e-07,0.6,1.830803318783839e-07,0,1.830803318783839e-07,0.5998144318271221
1.830935920185773e-07,0.6,1.830935920185773e-07,0,1.830935920185773e-07,0.599780035796203
1.831069788351759e-07,0.6,1.831069788351759e-07,0,1.831069788351759e-07,0.5997360124133753
1.831225110882729e-07,0.6,1.831225110882729e-07,0,1.831225110882729e-07,0.5996816927301634
1.83139743638969e-07,0.6,1.83139743638969e-07,0,1.83139743638969e-07,0.5996218469863026
1.831560967622218e-07,0.6,1.831560967622218e-07,0,1.831560967622218e-07,0.599574467940586
1.831788069968262e-07,0.6,1.831788069968262e-07,0,1.831788069968262e-07,0.5995390732706091
1.832088001197891e-07,0.6,1.832088001197891e-07,0,1.832088001197891e-07,0.5995785972325255
1.832494287368753e-07,0.6,1.832494287368753e-07,0,1.832494287368753e-07,0.5999591078587041
1.832929884560553e-07,0.6,1.832929884560553e-07,0,1.832929884560553e-07,0.6018289656462078
1.833255201903294e-07,0.6,1.833255201903294e-07,0,1.833255201903294e-07,0.6071391263782129
1.833528752681531e-07,0.6,1.833528752681531e-07,0,1.833528752681531e-07,0.6219315738397803
1.833789478119043e-07,0.6,1.833789478119043e-07,0,1.833789478119043e-07,0.6492717755898247
1.833964678205237e-07,0.6,1.833964678205237e-07,0,1.833964678205237e-07,0.6703197849181625
1.834163666641016e-07,0.6,1.834163666641016e-07,0,1.834163666641016e-07,0.6781095198723179
1.834327914382205e-07,0.6,1.834327914382205e-07,0,1.834327914382205e-07,0.6492820225940773
1.834464053718867e-07,0.6,1.834464053718867e-07,0,1.834464053718867e-07,0.5873259965120166
1.834601197871811e-07,0.6,1.834601197871811e-07,0,1.834601197871811e-07,0.4954764628446536
1.834714262668939e-07,0.6,1.834714262668939e-07,0,1.834714262668939e-07,0.4095988780146406
1.834830979861914e-07,0.6,1.834830979861914e-07,0,1.834830979861914e-07,0.3211083707188989
1.834951818692941e-07,0.6,1.834951818692941e-07,0,1.834951818692941e-07,0.2347347548536984
1.8351e-07,0.6,1.8351e-07,0,1.8351e-07,0.1401185051945479
1.835100390625e-07,0.5976562499992839,1.835100390625e-07,0,1.835100390625e-07,0.1398691699364941
1.835101171875e-07,0.592968749998956,1.835101171875e-07,0,1.835101171875e-07,0.139364037667872
1.8351015625e-07,0.590624999998792,1.8351015625e-07,0,1.8351015625e-07,0.1391100417085509
1.83510234375e-07,0.5859374999984641,1.83510234375e-07,0,1.83510234375e-07,0.1386065185352163
1.83510390625e-07,0.5765624999978083,1.83510390625e-07,0,1.83510390625e-07,0.1376043668960232
1.835106439849803e-07,0.5613609011838643,1.835106439849803e-07,0,1.835106439849803e-07,0.1359978770789654
1.835111507049407e-07,0.5309577035559763,1.835111507049407e-07,0,1.835111507049407e-07,0.1328508016478935
1.835121641448617e-07,0.4701513083002004,1.835121641448617e-07,0,1.835121641448617e-07,0.1267983226704944
1.835137148131349e-07,0.3771112119038682,1.835137148131349e-07,0,1.835137148131349e-07,0.1180722578941685
1.835159084311733e-07,0.2454941296031515,1.835159084311733e-07,0,1.835159084311733e-07,0.1065979295229491
1.835179542155866e-07,0.1227470648009595,1.835179542155866e-07,0,1.835179542155866e-07,0.09659633311695975
1.8352e-07,0,1.8352e-07,0,1.8352e-07,0.08718352552546674
1.835201492552312e-07,0,1.835201492552312e-07,0,1.835201492552312e-07,0.08658809440296597
1.835204477656936e-07,0,1.835204477656936e-07,0,1.835204477656936e-07,0.0854024369826903
1.835209957257623e-07,0,1.835209957257623e-07,0,1.835209957257623e-07,0.08318784675451187
1.835211375583822e-07,0,1.835211375583822e-07,0,1.835211375583822e-07,0.0826054866278573
1.83521421223622e-07,0,1.83521421223622e-07,0,1.83521421223622e-07,0.08143468180792043
1.835219885541016e-07,0,1.835219885541016e-07,0,1.835219885541016e-07,0.07906248843492616
1.835228934857999e-07,0,1.835228934857999e-07,0,1.835228934857999e-07,0.0752222545987859
1.835233459516491e-07,0,1.835233459516491e-07,0,1.835233459516491e-07,0.07328326692119592
1.835242508833474e-07,0,1.835242508833474e-07,0,1.835242508833474e-07,0.06939742560085528
1.835260607467441e-07,0,1.835260607467441e-07,0,1.835260607467441e-07,0.06170836215592464
1.835295013384843e-07,0,1.835295013384843e-07,0,1.835295013384843e-07,0.04808386395831897
1.835307038832692e-07,0,1.835307038832692e-07,0,1.835307038832692e-07,0.04374943713073057
1.835331089728391e-07,0,1.835331089728391e-07,0,1.835331089728391e-07,0.03597255785244266
1.835379191519789e-07,0,1.835379191519789e-07,0,1.835379191519789e-07,0.02387768127438597
1.835456125284782e-07,0,1.835456125284782e-07,0,1.835456125284782e-07,0.01205104454347381
1.835548803922885e-07,0,1.835548803922885e-07,0,1.835548803922885e-07,0.005279289090596846
1.835656490184684e-07,0,1.835656490184684e-07,0,1.835656490184684e-07,0.002156256321808103
1.83578043206501e-07,0,1.83578043206501e-07,0,1.83578043206501e-07,0.0009229470162321031
1.835940925392464e-07,0,1.835940925392464e-07,0,1.835940925392464e-07,0.0004307624446304372
1.836148987635717e-07,0,1.836148987635717e-07,0,1.836148987635717e-07,0.000238522309772716
1.836365304247213e-07,0,1.836365304247213e-07,0,1.836365304247213e-07,0.0001583564295431594
1.836615507888703e-07,0,1.836615507888703e-07,0,1.836615507888703e-07,0.0001100601697131863
1.836921536302621e-07,0,1.836921536302621e-07,0,1.836921536302621e-07,6.375800047184004e-05
1.837351914323391e-07,0,1.837351914323391e-07,0,1.837351914323391e-07,-5.569524380695821e-05
1.837884960762829e-07,0,1.837884960762829e-07,0,1.837884960762829e-07,-0.0003518018161367458
1.838356265115122e-07,0,1.838356265115122e-07,0,1.838356265115122e-07,-0.0006414784596887707
1.838943249554348e-07,0,1.838943249554348e-07,0,1.838943249554348e-07,-0.0005390383500354671
1.839378134878914e-07,0,1.839378134878914e-07,0,1.839378134878914e-07,4.322539570121475e-05
1.839689067439457e-07,0,1.839689067439457e-07,0,1.839689067439457e-07,0.0002841157126260458
1.84e-07,0,1.84e-07,0,1.84e-07,0.0002003362753177181
1.8400015625e-07,0.009374999998025397,1.8400015625e-07,0,1.8400015625e-07,0.0002664307796524875
1.840004687499999e-07,0.02812499999616069,1.840004687499999e-07,0,1.840004687499999e-07,0.0004047195117902026
1.840006249999999e-07,0.03749999999522833,1.840006249999999e-07,0,1.840006249999999e-07,0.0004713639071924573
1.840009374999999e-07,0.05624999999336362,1.840009374999999e-07,0,1.840009374999999e-07,0.0005989259912320219
1.840015624999998e-07,0.09374999998963419,1.840015624999998e-07,0,1.840015624999998e-07,0.000853352548383482
1.840024755779209e-07,0.14853467525594,1.840024755779209e-07,0,1.840024755779209e-07,0.001165129581995249
1.840043017337631e-07,0.2581040257885515,1.840043017337631e-07,0,1.840043017337631e-07,0.001613427556581777
1.840069156813918e-07,0.4149408835057937,1.840069156813918e-07,0,1.840069156813918e-07,0.001931159756484165
1.840084578406959e-07,0.5074704417527159,1.840084578406959e-07,0,1.840084578406959e-07,0.001975605625107715
1.8401e-07,0.599999999999638,1.8401e-07,0,1.8401e-07,0.001925522926305645
1.840101754105222e-07,0.6,1.840101754105222e-07,0,1.840101754105222e-07,0.001826424600924519
1.840105262315667e-07,0.6,1.840105262315667e-07,0,1.840105262315667e-07,0.001621764188558285
1.840109996823547e-07,0.6,1.840109996823547e-07,0,1.840109996823547e-07,0.001360642395728726
1.840116456388298e-07,0.6,1.840116456388298e-07,0,1.840116456388298e-07,0.001035220330094739
1.840129375517801e-07,0.6,1.840129375517801e-07,0,1.840129375517801e-07,0.0004758510114594891
1.840135191117297e-07,0.6,1.840135191117297e-07,0,1.840135191117297e-07,0.0002628435376306825
1.840146822316288e-07,0.6,1.840146822316288e-07,0,1.840146822316288e-07,-0.0001154575890173203
1.840170084714271e-07,0.6,1.840170084714271e-07,0,1.840170084714271e-07,-0.0006924622949726573
1.84020970435997e-07,0.6,1.84020970435997e-07,0,1.84020970435997e-07,-0.00109856438543162
1.840263003712127e-07,0.6,1.840263003712127e-07,0,1.840263003712127e-07,-0.001026217459988777
1.840330638522856e-07,0.6,1.840330638522856e-07,0,1.840330638522856e-07,-0.0006252626920481868
1.840404846017204e-07,0.6,1.840404846017204e-07,0,1.840404846017204e-07,-0.0002182294202246538
1.840508083082664e-07,0.6,1.840508083082664e-07,0,1.840508083082664e-07,7.643340150726345e-05
1.840634393370571e-07,0.6,1.840634393370571e-07,0,1.840634393370571e-07,0.0001559830795817677
1.840805484856695e-07,0.6,1.840805484856695e-07,0,1.840805484856695e-07,0.0001107921362418987
1.841034488064359e-07,0.6,1.841034488064359e-07,0,1.841034488064359e-07,4.092331967336176e-05
1.841331487640988e-07,0.6,1.841331487640988e-07,0,1.841331487640988e-07,1.051345882475597e-05
1.841725167661404e-07,0.6,1.841725167661404e-07,0,1.841725167661404e-07,2.247741564056979e-06
1.842044442479015e-07,0.6,1.842044442479015e-07,0,1.842044442479015e-07,3.758305919188487e-07
1.842397742308007e-07,0.6,1.842397742308007e-07,0,1.842397742308007e-07,7.769449377997883e-07
1.842678247515717e-07,0.6,1.842678247515717e-07,0,1.842678247515717e-07,9.741203073888898e-08
1.842818500119572e-07,0.6,1.842818500119572e-07,0,1.842818500119572e-07,3.216949802896943e-07
1.843023260617677e-07,0.6,1.843023260617677e-07,0,1.843023260617677e-07,-5.215999911932876e-07
1.843188236234341e-07,0.6,1.843188236234341e-07,0,1.843188236234341e-07,-9.903040072830991e-08
1.843423325284732e-07,0.6,1.843423325284732e-07,0,1.843423325284732e-07,-4.338228206657646e-07
1.843624797089739e-07,0.6,1.843624797089739e-07,0,1.843624797089739e-07,-3.891263436168189e-08
1.843922158968055e-07,0.6,1.843922158968055e-07,0,1.843922158968055e-07,-5.572234033012067e-07
1.844353788335789e-07,0.6,1.844353788335789e-07,0,1.844353788335789e-07,1.157927151812914e-08
1.844726894167894e-07,0.6,1.844726894167894e-07,0,1.844726894167894e-07,-2.807251187042927e-07
1.8451e-07,0.6,1.8451e-07,0,1.8451e-07,2.643812995434448e-07
1.8451015625e-07,0.5906249999990402,1.8451015625e-07,0,1.8451015625e-07,-9.384846384303184e-05
1.8451046875e-07,0.5718750000009049,1.8451046875e-07,0,1.8451046875e-07,-0.0002881167878457828
1.84510625e-07,0.5625000000018372,1.84510625e-07,0,1.84510625e-07,-0.0003811402766221712
1.845109374999999e-07,0.5437500000037019,1.845109374999999e-07,0,1.845109374999999e-07,-0.0005549618421575705
1.845115624999999e-07,0.5062500000074314,1.845115624999999e-07,0,1.845115624999999e-07,-0.0008644017438046136
1.845126160578247e-07,0.4430365305159446,1.845126160578247e-07,0,1.845126160578247e-07,-0.001272823365054401
1.845147231734744e-07,0.316609591532971,1.845147231734744e-07,0,1.845147231734744e-07,-0.001742858945669497
1.845173615867373e-07,0.1583047957644051,1.845173615867373e-07,0,1.845173615867373e-07,-0.00184479495962159
1.8452e-07,0,1.8452e-07,0,1.8452e-07,-0.001474474005081793
1.845201788907844e-07,0,1.845201788907844e-07,0,1.845201788907844e-07,-0.001342151765219175
1.845205366723531e-07,0,1.845205366723531e-07,0,1.845205366723531e-07,-0.001074279024628391
1.845211813544376e-07,0,1.845211813544376e-07,0,1.845211813544376e-07,-0.0006394930805944255
1.845218470544003e-07,0,1.845218470544003e-07,0,1.845218470544003e-07,-0.0002543461189006434
1.845231784543257e-07,0,1.845231784543257e-07,0,1.845231784543257e-07,0.0003220188775257917
1.8452377245556e-07,0,1.8452377245556e-07,0,1.8452377245556e-07,0.0005141858750497243
1.845249604580287e-07,0,1.845249604580287e-07,0,1.845249604580287e-07,0.0008265057429981357
1.845273364629661e-07,0,1.845273364629661e-07,0,1.845273364629661e-07,0.001247719355769199
1.845310431774953e-07,0,1.845310431774953e-07,0,1.845310431774953e-07,0.001523609897920618
1.845323500546843e-07,0,1.845323500546843e-07,0,1.845323500546843e-07,0.001526036131066443
1.845349638090623e-07,0,1.845349638090623e-07,0,1.845349638090623e-07,0.001470035294740588
1.845401913178184e-07,0,1.845401913178184e-07,0,1.845401913178184e-07,0.001248822108128338
1.845486203710923e-07,0,1.845486203710923e-07,0,1.845486203710923e-07,0.0008728149831514283
1.845586994579641e-07,0,1.845586994579641e-07,0,1.845586994579641e-07,0.0005462424004654413
1.845707985664506e-07,0,1.845707985664506e-07,0,1.845707985664506e-07,0.0003122095538160522
1.845858985195154e-07,0,1.845858985195154e-07,0,1.845858985195154e-07,0.0001631710924844705
1.846038408352118e-07,0,1.846038408352118e-07,0,1.846038408352118e-07,9.836657906792195e-05
1.846233836017049e-07,0,1.846233836017049e-07,0,1.846233836017049e-07,7.415060439779699e-05
1.846479715295649e-07,0,1.846479715295649e-07,0,1.846479715295649e-07,7.077896643101603e-06
1.846804165830744e-07,0,1.846804165830744e-07,0,1.846804165830744e-07,-0.0002900200290406321
1.847067468809826e-07,0,1.847067468809826e-07,0,1.847067468809826e-07,-0.0006002433085914971
1.847394608126863e-07,0,1.847394608126863e-07,0,1.847394608126863e-07,-0.0006752276851783289
1.847650257305792e-07,0,1.847650257305792e-07,0,1.847650257305792e-07,-0.0003936646759935042
1.847914468664931e-07,0,1.847914468664931e-07,0,1.847914468664931e-07,7.260021716774259e-06
1.848225434818959e-07,0,1.848225434818959e-07,0,1.848225434818959e-07,0.0002367300666457445
1.848595115652053e-07,0,1.848595115652053e-07,0,1.848595115652053e-07,0.0001647288848189832
1.849077232937615e-07,0,1.849077232937615e-07,0,1.849077232937615e-07,2.703739683297762e-05
1.849500294710657e-07,0,1.849500294710657e-07,0,1.849500294710657e-07,2.711774548717076e-06
1.849750147355329e-07,0,1.849750147355329e-07,0,1.849750147355329e-07,6.06332723301162e-06
1.85e-07,2.9778502051909e-13,1.85e-07,0,1.85e-07,1.890403568665595e-06
1.8500015625e-07,0.009374999999365429,1.8500015625e-07,0,1.8500015625e-07,7.369560864719024e-05
1.8500046875e-07,0.02812499999750072,1.8500046875e-07,0,1.8500046875e-07,0.0002263317439610328
1.850006249999999e-07,0.03749999999656837,1.850006249999999e-07,0,1.850006249999999e-07,0.0003000125003944975
1.850009374999999e-07,0.05624999999470365,1.850009374999999e-07,0,1.850009374999999e-07,0.0004384583384789412
1.850015624999998e-07,0.09374999999097422,1.850015624999998e-07,0,1.850015624999998e-07,0.0006904431212817465
