/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.800106761146605e-07,0.6,1.800106761146605e-07,0.6,1.800106761146605e-07,4.730351159772467e-06
1.800112170063889e-07,0.6,1.800112170063889e-07,0.6,1.800112170063889e-07,3.728955114872271e-06
1.800113751892344e-07,0.6,1.800113751892344e-07,0.6,1.800113751892344e-07,3.444028676863681e-06
1.800116915549254e-07,0.6,1.800116915549254e-07,0.6,1.800116915549254e-07,2.891375587868941e-06
1.800123242863074e-07,0.6,1.800123242863074e-07,0.6,1.800123242863074e-07,1.786509284320954e-06
1.800135396018088e-07,0.6,1.800135396018088e-07,0.6,1.800135396018088e-07,-1.178249664596067e-07
1.800159702328117e-07,0.6,1.800159702328117e-07,0.6,1.800159702328117e-07,-3.289486208138212e-06
1.800208314948175e-07,0.6,1.800208314948175e-07,0.6,1.800208314948175e-07,-6.716834795694251e-06
1.800304169470279e-07,0.6,1.800304169470279e-07,0.6,1.800304169470279e-07,-6.907328002400324e-06
1.800444250247394e-07,0.6,1.800444250247394e-07,0.6,1.800444250247394e-07,-3.249026245637385e-06
1.800619095409556e-07,0.6,1.800619095409556e-07,0.6,1.800619095409556e-07,-1.874429012877281e-07
1.800856043949574e-07,0.6,1.800856043949574e-07,0.6,1.800856043949574e-07,1.249055230478625e-06
1.801247636750352e-07,0.6,1.801247636750352e-07,0.6,1.801247636750352e-07,1.729890611636159e-06
1.801599328729473e-07,0.6,1.801599328729473e-07,0.6,1.801599328729473e-07,2.140465580174631e-06
1.80193084977824e-07,0.6,1.80193084977824e-07,0.6,1.80193084977824e-07,4.170598072106484e-06
1.802184287740161e-07,0.6,1.802184287740161e-07,0.6,1.802184287740161e-07,5.072790378773327e-06
1.802427386598165e-07,0.6,1.802427386598165e-07,0.6,1.802427386598165e-07,3.478823451057618e-06
1.802631301877739e-07,0.6,1.802631301877739e-07,0.6,1.802631301877739e-07,1.04185505301607e-06
1.802852118028973e-07,0.6,1.802852118028973e-07,0.6,1.802852118028973e-07,-2.009219398513501e-06
1.803043555888197e-07,0.6,1.803043555888197e-07,0.6,1.803043555888197e-07,-3.735815407843937e-06
1.803264767357561e-07,0.6,1.803264767357561e-07,0.6,1.803264767357561e-07,-6.701525166270304e-06
1.803428104061302e-07,0.6,1.803428104061302e-07,0.6,1.803428104061302e-07,-9.545087611610733e-06
1.803581650797929e-07,0.6,1.803581650797929e-07,0.6,1.803581650797929e-07,-8.292566024312429e-06
1.803692587195149e-07,0.6,1.803692587195149e-07,0.6,1.803692587195149e-07,-6.261074130610259e-06
1.803816411855924e-07,0.6,1.803816411855924e-07,0.6,1.803816411855924e-07,-7.348514031836804e-06
1.803925574452826e-07,0.6,1.803925574452826e-07,0.6,1.803925574452826e-07,-1.228784727769858e-05
1.804052456593964e-07,0.6,1.804052456593964e-07,0.6,1.804052456593964e-07,-2.584525385677971e-05
1.804227412379284e-07,0.6,1.804227412379284e-07,0.6,1.804227412379284e-07,-2.942165874192904e-05
